language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
bugu1245,-,-,-,r,-,o,-,N,-,-,-,-,-
lasu1234,-,-,-,r,-,o,-,N,-,-,-,-,-
sari1249,-,-,-,r,-,o,-,N,-,-,-,-,-
sulu1241,-,-,-,x,-,a,-,N,-,-,-,-,-
sulu1241,-,-,-,x,-,o,-,N,-,-,-,-,-
kojo1234,-,-,-,n,-,u,-,N,-,-,-,-,-
rawa1269,-,-,-,n,-,o,-,N,-,-,-,-,-
bulu1255,-,-,-,n,-,3,-,N,-,-,-,-,-
jeri1243,-,-,-,y,-,o,-,-,-,-,-,-,-
khoi1253,-,-,-,y,-,o,-,-,-,-,-,-,-
rahu1234,-,-,-,y,-,o,-,-,-,-,-,-,-
khoi1252,-,-,-,y,-,o,-,-,-,-,-,-,-
rupa1234,-,-,-,y,-,o,-,-,-,-,-,-,-
sher1261,-,-,-,y,-,o,-,-,-,-,-,-,-
chug1252,-,-,-,d,Z,a,-,s,-,-,-,-,-
lish1235,k,h,a,l,-,a,-,-,-,-,-,-,-
dikh1234,-,-,-,y,-,o,-,i,-,-,-,-,-
wang1301,-,-,-,n,-,u,-,u,-,-,a,-,-
sing1271,-,-,-,n,-,u,v,a,m,-,a,g,e
bich1234,-,-,-,y,-,o,-,o,p,h,a,-,-
kasp1234,-,-,-,n,-,u,-,a,p,h,a,-,-
namp1239,-,-,-,y,-,o,-,-,-,-,o,-,-
