language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
bugu1245,-,-,k,3,-,t,-,-,u,a,N,-,-
lasu1234,-,-,k,3,-,t,-,-,u,a,N,-,-
sari1249,-,-,-,-,-,t,-,-,u,a,N,-,-
sulu1241,-,-,k,u,-,t,-,-,u,a,N,-,-
sulu1241,-,-,k,3,-,t,-,-,u,a,N,-,-
kojo1234,-,-,k,3,-,t,-,-,u,a,N,-,-
rawa1269,-,-,-,-,-,t,-,-,u,a,N,-,-
jeri1243,-,-,n,3,-,t,-,h,i,-,N,-,-
khoi1253,-,-,n,i,-,t,-,h,i,-,N,-,-
rahu1234,-,p,h,-,-,t,-,h,i,-,N,-,-
khoi1252,-,-,n,3,-,t,-,h,i,-,N,-,-
rupa1234,-,-,t,o,k,t,S,h,e,-,-,-,-
sher1261,-,-,n,3,-,t,-,h,u,-,N,-,-
chug1252,h,i,n,-,-,t,-,-,u,-,N,-,-
lish1235,S,i,n,-,-,t,-,-,u,-,N,-,-
dikh1234,-,-,S,i,-,5,-,-,-,-,-,E,n
wang1301,-,-,S,i,-,n,-,-,i,-,y,a,t
sing1271,-,-,S,i,-,n,-,-,i,-,N,-,-
bich1234,-,-,S,i,-,n,-,-,i,-,y,a,t
kasp1234,-,-,S,i,-,n,-,-,i,-,N,-,-
namp1239,-,-,S,i,-,n,-,-,i,-,N,-,-
