language,x1,x2,x3,x4
bugu1245,h,r,e,N
lasu1234,h,y,e,N
sari1249,h,r,i,N
sulu1241,h,r,e,n
sulu1241,h,e,e,n
kojo1234,h,r,3,n
rawa1269,h,-,3,N
jeri1243,h,-,i,N
khoi1253,h,-,i,N
rahu1234,h,-,i,N
khoi1252,h,-,i,N
rupa1234,h,-,i,N
sher1261,h,-,i,N
chug1252,S,-,i,N
lish1235,h,-,i,N
dikh1234,h,-,i,N
wang1301,h,-,i,N
sing1271,h,-,i,N
bich1234,h,-,i,N
kasp1234,h,-,i,N
namp1239,h,-,i,N
