language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,t,-,S,-,i,-,N,-,-,-
lasu1234,t,-,S,-,i,-,N,-,-,-
sari1249,t,-,S,-,i,-,N,-,-,-
sulu1241,T,-,-,-,i,-,n,-,-,-
sulu1241,T,-,-,-,i,-,n,p,u,a
kojo1234,t,-,S,-,i,-,n,-,-,-
rawa1269,t,-,S,-,i,-,N,-,-,-
bulu1255,t,-,S,-,i,-,n,-,-,-
jeri1243,t,S,h,-,i,-,-,-,-,-
khoi1253,t,S,h,-,i,-,-,-,-,-
rahu1234,t,S,h,-,i,-,-,-,-,-
khoi1252,t,S,h,-,i,-,-,-,-,-
rupa1234,k,-,h,-,i,-,-,-,-,-
sher1261,k,-,h,-,i,-,-,-,-,-
chug1252,k,-,h,-,i,-,N,-,-,-
lish1235,k,-,h,-,i,-,N,-,-,-
dikh1234,t,-,s,a,i,-,-,-,-,-
wang1301,r,-,-,-,i,i,-,-,-,o
sing1271,r,-,-,-,i,i,m,-,-,a
bich1234,r,-,-,-,i,i,-,-,-,o
kasp1234,d,-,Z,o,i,-,-,-,-,-
namp1239,d,-,Z,a,i,-,m,a,g,e
