language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,-,y,-,-,-,-,-,-,3,-
lasu1234,d,Z,-,-,-,-,-,-,3,-
sari1249,d,Z,-,-,-,-,-,-,3,-
sulu1241,-,S,-,-,-,-,-,-,i,-
kojo1234,d,Z,-,-,-,-,-,-,3,u
rawa1269,d,Z,-,-,-,-,-,-,3,u
bulu1255,-,h,-,-,-,-,-,-,a,m
jeri1243,-,h,-,-,-,-,-,-,E,-
khoi1253,-,h,-,-,-,-,-,-,a,-
rahu1234,-,h,-,-,-,-,-,-,E,-
khoi1252,-,h,-,-,-,-,-,-,E,-
rupa1234,-,h,-,-,-,-,-,-,a,-
sher1261,-,h,-,-,-,-,-,-,a,-
chug1252,-,h,-,-,-,-,-,-,a,y
lish1235,-,h,-,-,-,-,-,-,a,y
dikh1234,-,h,-,-,o,-,-,-,e,-
wang1301,-,h,-,-,a,-,-,-,a,-
sing1271,-,S,-,-,u,-,-,-,u,t
bich1234,-,f,-,-,u,p,p,h,a,-
kasp1234,d,Z,i,y,o,-,p,h,a,-
namp1239,-,f,-,-,u,-,p,h,a,-
