language,x1,x2,x3,x4,x5,x6
piem1238,b,y,a,N,k,-
piem1238,b,y,a,N,k,-
piem1238,b,y,a,N,k,-
piem1238,b,y,a,N,k,-
roma1328,b,y,a,n,k,-
emil1241,b,y,a,N,k,-
emil1241,b,y,a,N,k,-
emil1241,b,y,a,N,k,-
vene1258,b,y,a,N,k,-
vene1258,b,y,a,N,k,-
vene1258,b,y,a,N,k,o
ital1282,b,y,a,N,k,o
ital1282,b,y,a,N,k,o
ligu1248,d,Z,a,N,k,u
ligu1248,d,Z,a,N,k,u
neap1235,-,y,a,N,k,3
sici1248,b,r,a,N,k,u
sici1248,-,y,a,N,k,u
sici1248,b,y,a,N,k,u
friu1240,b,l,a,N,k,-
stan1289,b,l,a,N,k,-
stan1289,b,l,a,N,k,-
stan1289,b,l,a,N,k,-
stan1289,b,l,a,N,-,-
stan1289,b,l,a,N,-,-
stan1289,b,l,a,N,-,-
camp1261,b,y,a,N,k,u
megl1237,-,-,a,l,p,-
arom1237,-,-,a,l,b,u
roma1327,-,-,a,l,b,-
istr1245,-,-,o,-,b,-
