language,x1,x2,x3,x4,x5,x6,x7,x8
gard1241,f,-,o,-,S,-,k,-
fass1244,n,-,e,y,g,E,r,-
friu1240,n,-,e,-,-,-,r,i
piem1238,n,-,e,-,-,-,r,u
piem1238,n,-,E,-,y,-,r,-
piem1238,n,-,E,-,y,-,r,-
piem1238,n,-,E,-,y,-,r,-
roma1328,n,-,i,-,g,a,r,-
emil1241,n,-,i,-,g,e,r,-
emil1241,n,-,e,-,g,e,r,-
emil1241,n,-,E,-,g,a,r,-
vene1258,n,-,e,-,-,-,r,o
vene1258,n,-,e,-,g,-,r,o
vene1258,n,-,e,-,-,-,r,o
ital1282,n,-,e,-,-,-,r,o
ital1282,n,-,e,-,-,-,r,o
ligu1248,n,-,E,y,g,-,r,u
ligu1248,n,-,e,y,g,-,r,u
geno1240,n,-,e,y,g,-,r,u
sici1248,n,-,i,-,v,i,r,u
sici1248,n,-,i,-,-,u,r,u
sici1248,n,-,i,-,v,u,r,u
mess1247,n,-,i,-,-,u,r,u
neap1235,n,-,i,-,-,-,r,3
stan1289,n,-,e,-,x,-,r,e
stan1289,n,-,e,-,x,-,r,e
stan1289,n,-,e,-,x,-,r,e
stan1289,n,-,E,-,x,-,r,3
stan1289,n,-,e,-,x,-,r,e
stan1289,n,-,E,-,x,-,r,3
cast1244,n,-,e,-,x,-,r,o
ruma1247,n,-,a,-,y,-,r,-
surs1244,n,-,e,-,-,-,r,-
lowe1386,n,-,a,-,y,-,r,-
surm1243,n,-,e,-,3,-,r,-
prov1235,n,-,e,-,g,-,r,e
dalm1243,n,y,a,-,-,-,r,-
barb1262,n,-,i,-,g,e,d,u
camp1261,n,-,y,-,-,e,d,u
megl1237,n,-,e,-,g,-,r,u
arom1237,l,-,a,-,y,-,-,u
roma1327,n,-,e,-,g,-,r,u
istr1245,n,-,e,-,g,-,r,u
