language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
piem1238,-,p,-,-,-,E,-,-,-,-,-
piem1238,-,p,-,-,-,e,-,-,-,-,-
piem1238,-,p,-,-,-,e,-,-,-,-,-
piem1238,-,p,-,-,-,e,-,-,-,-,-
roma1328,-,p,-,-,-,e,-,-,-,-,-
emil1241,-,p,-,-,-,E,-,-,-,-,-
emil1241,-,p,-,-,-,e,-,-,-,-,-
emil1241,-,p,y,-,-,E,-,-,-,-,-
vene1258,-,p,i,-,-,e,-,-,-,-,-
vene1258,-,p,i,-,-,e,-,-,-,-,-
vene1258,-,p,i,-,-,e,-,-,-,-,-
ital1282,-,p,y,E,d,e,-,-,-,-,-
ital1282,-,p,y,E,d,e,-,-,-,-,-
ligu1248,-,p,-,-,-,e,-,-,-,-,-
ligu1248,-,p,-,-,-,e,-,-,-,-,-
neap1235,-,p,-,-,-,E,-,-,-,r,3
sici1248,-,p,-,-,-,E,-,-,-,r,i
sici1248,-,p,-,-,-,E,-,-,-,d,i
sici1248,-,p,y,-,-,E,-,-,-,r,i
friu1240,-,p,-,-,-,i,-,-,-,t,-
stan1289,-,p,-,-,-,E,-,-,-,w,-
stan1289,-,p,-,-,-,E,-,-,-,w,-
stan1289,-,p,-,-,-,E,-,-,-,w,-
stan1289,-,p,-,-,-,E,-,-,-,w,-
stan1289,-,p,-,-,-,E,-,-,-,w,-
stan1289,-,p,-,-,-,E,-,-,-,w,-
camp1261,-,p,-,-,-,E,-,-,-,y,-
megl1237,-,p,-,-,-,i,t,S,o,r,-
arom1237,t,S,-,-,-,i,t,S,o,r,u
roma1327,-,p,-,-,-,i,t,S,o,r,-
istr1245,-,p,-,-,-,i,t,S,o,r,-
