language,x1,x2,x3,x4,x5,x6,x7
piem1238,-,d,-,-,E,-,-
piem1238,-,d,-,-,e,-,-
piem1238,-,d,-,-,e,-,-
piem1238,-,d,-,-,E,-,-
roma1328,-,d,e,-,a,-,-
emil1241,-,d,-,-,E,r,-
emil1241,-,d,-,-,E,r,-
emil1241,-,d,-,-,a,r,-
vene1258,-,d,-,-,a,r,-
vene1258,-,d,-,-,a,r,-
vene1258,-,d,-,-,a,r,-
ital1282,-,d,-,-,a,r,e
ital1282,-,d,-,-,a,r,e
ligu1248,-,d,-,-,E,-,-
ligu1248,-,d,-,-,a,-,-
neap1235,-,d,-,-,a,-,-
sici1248,-,d,-,-,a,r,i
sici1248,-,d,-,-,a,r,i
sici1248,-,d,-,-,a,r,i
friu1240,-,d,-,-,a,-,-
stan1289,-,d,o,n,a,r,-
stan1289,-,d,o,n,a,r,-
stan1289,-,d,o,n,a,r,-
stan1289,-,d,u,n,a,-,-
stan1289,-,d,o,n,a,-,-
stan1289,-,d,u,n,a,-,-
camp1261,-,d,o,n,a,y,-
megl1237,-,d,-,-,a,w,-
arom1237,-,d,-,-,a,w,-
roma1327,a,d,-,-,a,-,-
istr1245,-,d,-,-,o,-,-
