language,x1,x2,x3,x4,x5,x6,x7
piem1238,-,k,u,-,s,k,i
piem1238,-,k,u,-,s,t,-
piem1238,-,k,u,-,s,t,-
piem1238,-,k,u,-,s,t,-
roma1328,-,k,w,e,s,t,-
emil1241,-,k,-,o,s,t,-
emil1241,-,k,w,E,s,t,-
emil1241,-,k,w,e,s,t,-
vene1258,-,k,w,e,s,t,o
vene1258,-,-,-,-,s,t,o
vene1258,-,k,w,e,s,t,o
ital1282,-,k,w,e,s,t,o
ital1282,-,k,w,e,s,t,o
ligu1248,-,k,w,E,s,t,u
ligu1248,-,k,w,E,s,t,u
neap1235,-,k,-,i,s,t,3
sici1248,-,k,-,i,s,t,u
sici1248,-,k,-,i,s,t,u
sici1248,-,k,-,i,s,t,u
friu1240,-,k,-,E,s,t,-
stan1289,-,-,-,e,s,t,e
stan1289,-,-,-,e,s,t,e
stan1289,a,k,-,e,s,t,-
stan1289,3,k,-,E,-,t,-
stan1289,a,k,-,e,-,t,-
stan1289,3,k,-,E,-,t,-
camp1261,-,k,-,u,s,t,u
megl1237,-,t,s,i,s,t,a
arom1237,-,-,a,e,s,t,u
roma1327,a,t,S,e,s,t,-
istr1245,-,t,S,e,s,t,a
