language,x1,x2,x3,x4,x5
piem1238,n,-,a,s,-
piem1238,n,-,a,z,-
piem1238,n,-,a,s,-
piem1238,n,-,a,s,-
roma1328,n,e,a,z,-
emil1241,n,-,E,s,-
emil1241,n,-,E,z,-
emil1241,n,-,a,s,-
vene1258,n,-,a,s,-
vene1258,n,-,a,s,-
vene1258,n,-,a,z,o
ital1282,n,-,a,s,o
ital1282,n,-,a,s,o
ligu1248,n,-,a,z,u
ligu1248,n,-,a,z,u
neap1235,n,-,a,s,3
sici1248,n,-,a,s,u
sici1248,n,-,a,s,u
sici1248,n,-,a,s,u
friu1240,n,-,a,s,-
stan1289,n,-,a,s,-
stan1289,n,-,a,s,-
stan1289,n,-,a,s,-
stan1289,n,-,a,s,-
stan1289,n,-,a,s,-
stan1289,n,-,a,s,-
camp1261,n,-,a,z,u
megl1237,n,-,a,s,-
arom1237,n,-,a,r,e
roma1327,n,-,a,s,-
istr1245,n,-,o,s,-
