language,x1,x2,x3,x4,x5
gard1241,-,u,-,N,-
fass1244,-,u,-,N,-
friu1240,-,u,-,N,-
piem1238,y,i,-,N,-
piem1238,-,i,-,N,-
piem1238,-,i,-,N,-
piem1238,-,i,-,N,-
roma1328,-,o,w,n,-
emil1241,-,u,-,n,-
emil1241,-,u,-,n,-
emil1241,-,u,-,n,-
vene1258,-,u,-,n,o
vene1258,-,u,-,N,-
vene1258,-,u,-,n,o
ital1282,-,u,-,n,o
ital1282,-,u,-,n,o
ligu1248,-,i,-,N,-
ligu1248,-,i,-,N,-
geno1240,-,u,-,N,-
sici1248,-,u,-,n,u
sici1248,-,u,-,n,u
sici1248,-,u,-,n,u
mess1247,-,u,-,n,u
neap1235,-,u,-,n,3
stan1289,-,u,-,n,-
stan1289,-,u,-,n,-
stan1289,-,u,-,n,-
stan1289,-,u,-,n,-
stan1289,-,u,-,n,-
stan1289,-,u,-,n,-
cast1244,-,u,-,n,-
ruma1247,-,e,-,n,-
surs1244,-,i,-,n,-
lowe1386,-,i,-,n,-
surm1243,-,e,-,n,-
prov1235,-,i,-,N,-
dalm1243,y,o,y,N,-
barb1262,-,u,-,n,u
camp1261,-,u,-,n,u
megl1237,-,u,-,n,-
arom1237,-,u,-,n,u
roma1327,-,u,-,n,-
istr1245,-,u,-,r,-
