language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
piem1238,p,-,a,-,N,-,s,a,-,-,-,-
piem1238,p,-,a,-,N,-,s,a,-,-,-,-
piem1238,p,-,a,-,N,-,s,a,-,-,-,-
piem1238,p,-,a,-,N,-,s,a,-,-,-,-
roma1328,p,-,a,-,n,t,s,a,-,-,-,-
emil1241,p,-,a,-,n,-,s,a,-,-,-,-
emil1241,p,-,a,-,n,-,s,a,-,-,-,-
emil1241,p,-,a,-,n,t,s,a,-,-,-,-
vene1258,p,-,a,-,N,-,8,a,-,-,-,-
vene1258,p,-,a,-,N,-,8,a,-,-,-,-
vene1258,p,-,a,-,N,-,s,a,-,-,-,-
ital1282,p,-,a,-,n,t,S,a,-,-,-,-
ital1282,v,-,E,-,n,t,r,e,-,-,-,-
ligu1248,p,-,a,-,N,-,s,a,-,-,-,-
ligu1248,p,-,a,-,N,-,s,a,-,-,-,-
neap1235,p,-,a,-,n,t,s,3,-,-,-,-
sici1248,p,-,a,-,n,t,s,a,-,-,-,-
sici1248,p,-,a,-,n,t,s,a,-,-,-,-
sici1248,p,-,a,-,n,t,s,a,-,-,-,-
friu1240,p,-,a,-,n,t,s,e,-,-,-,-
stan1289,p,-,a,-,5,t,S,a,-,-,-,-
stan1289,p,-,a,-,5,t,S,a,-,-,-,-
stan1289,p,-,a,-,5,t,S,a,-,-,-,-
stan1289,p,-,a,-,5,-,S,3,-,-,-,-
stan1289,p,-,a,-,5,t,S,E,-,-,-,-
stan1289,p,-,a,-,5,-,S,3,-,-,-,-
camp1261,b,r,E,-,n,-,t,i,-,-,-,-
megl1237,f,-,o,a,l,-,-,i,-,-,-,-
arom1237,p,-,3,-,n,-,t,i,-,k,u,-
roma1327,b,-,u,-,r,-,t,3,-,-,-,-
istr1245,-,-,-,-,-,-,t,3,r,b,u,x
