language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
piem1238,-,-,f,-,-,-,-,i,N,-,-
piem1238,-,-,f,-,-,-,-,i,N,-,-
piem1238,-,-,f,-,-,-,-,i,N,-,-
piem1238,-,-,s,u,-,t,-,i,l,-,-
piem1238,-,-,s,i,-,t,-,i,l,-,-
piem1238,-,-,s,i,-,t,-,i,l,-,-
piem1238,-,-,s,i,-,t,-,i,l,-,-
roma1328,-,-,s,-,-,t,-,i,l,-,-
emil1241,-,-,s,u,-,t,-,i,l,-,-
emil1241,m,E,g,-,-,-,-,e,r,-,-
emil1241,m,a,g,-,-,-,-,a,r,-,-
vene1258,-,-,s,o,-,t,-,i,l,-,-
vene1258,-,-,f,-,-,-,-,i,N,-,-
vene1258,-,-,f,-,-,-,-,i,N,-,-
vene1258,-,-,f,-,-,-,-,i,N,-,-
ital1282,-,-,f,-,-,-,-,i,n,o,-
ital1282,-,-,s,o,-,t,-,i,l,e,-
ligu1248,-,-,s,E,-,t,-,i,-,-,-
ligu1248,-,-,s,u,-,t,-,i,-,-,-
neap1235,-,-,f,-,-,-,-,i,n,3,-
sici1248,-,-,f,-,-,-,-,i,n,u,-
sici1248,-,-,f,-,-,-,-,i,n,u,-
sici1248,-,-,f,-,-,-,-,i,n,u,-
friu1240,-,-,f,-,-,-,-,i,N,-,-
friu1240,-,-,s,u,-,t,-,i,l,-,-
stan1289,-,-,f,-,-,-,-,i,-,-,-
stan1289,-,-,f,-,-,-,-,i,n,e,t
stan1289,-,-,f,-,-,-,-,i,-,-,-
stan1289,-,-,f,-,-,-,-,i,-,-,-
stan1289,-,-,f,-,-,-,-,i,-,-,-
stan1289,-,-,f,-,-,-,-,i,-,-,-
stan1289,-,-,p,-,-,r,-,i,m,-,-
stan1289,-,-,p,-,-,r,-,i,m,-,-
stan1289,-,-,p,-,-,r,-,i,m,-,-
stan1289,-,-,p,-,-,r,-,i,m,-,-
stan1289,-,-,p,-,-,r,-,i,m,-,-
stan1289,-,-,p,-,-,r,-,i,m,-,-
camp1261,-,-,f,-,-,-,-,i,n,i,-
megl1237,-,-,s,-,-,-,-,-,l,a,p
arom1237,-,-,s,u,p,t,s,3,r,e,-
roma1327,-,-,s,u,b,t,s,i,r,e,-
istr1245,-,-,s,u,p,t,s,i,r,e,-
