language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
piem1238,s,t,-,r,-,-,-,-,a,-,-
piem1238,s,t,-,r,-,-,-,-,a,-,-
piem1238,s,t,-,r,-,-,-,-,a,-,-
piem1238,s,t,-,r,-,-,-,-,a,-,-
roma1328,s,t,-,r,e,-,-,-,a,-,-
emil1241,s,t,-,r,E,d,-,-,a,-,-
emil1241,s,t,-,r,E,d,-,-,a,-,-
emil1241,s,t,-,r,a,d,-,-,a,-,-
vene1258,s,t,-,r,a,8,-,-,a,-,-
vene1258,s,t,-,r,a,8,-,-,a,-,-
vene1258,s,t,-,r,a,d,-,-,a,-,-
ital1282,s,t,-,r,a,d,-,-,a,-,-
ital1282,s,t,-,r,a,d,-,-,a,-,-
ligu1248,S,t,-,r,-,-,-,-,o,-,-
ligu1248,s,t,-,r,a,d,-,-,a,-,-
neap1235,s,t,-,r,a,t,-,-,3,-,-
sici1248,S,-,-,r,a,t,-,-,a,-,-
sici1248,S,-,-,r,a,t,-,-,a,-,-
sici1248,S,-,-,r,a,t,-,-,a,-,-
friu1240,s,t,-,r,a,d,-,-,e,-,-
stan1289,-,k,-,-,-,-,-,-,a,m,i
stan1289,-,k,-,-,-,-,-,-,a,m,i
stan1289,-,k,-,-,-,-,-,-,a,m,i
stan1289,-,k,-,-,-,-,-,-,3,m,i
stan1289,-,k,-,-,-,-,-,-,a,m,i
stan1289,-,k,-,-,-,-,-,-,3,m,i
camp1261,-,-,-,-,a,r,u,x,a,-,-
megl1237,-,d,-,r,-,-,-,-,u,m,-
arom1237,-,k,a,l,-,-,-,-,e,-,-
roma1327,-,d,-,r,-,-,-,-,u,m,-
istr1245,-,k,o,l,-,-,-,-,e,-,-
