language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
gard1241,-,u,-,-,n,-,-,i,-,-,-
fass1244,-,v,-,e,5,-,-,i,-,r,-
friu1240,-,v,-,i,5,-,-,i,-,-,-
piem1238,-,-,-,-,5,-,-,i,-,-,-
piem1238,-,v,-,-,n,-,-,i,-,-,-
piem1238,-,v,-,-,n,-,-,i,-,-,-
piem1238,-,v,-,-,n,-,-,i,-,-,-
roma1328,-,v,-,-,n,-,-,i,-,-,-
emil1241,-,-,-,-,5,-,-,i,-,r,-
emil1241,-,-,-,-,5,-,-,i,-,r,-
emil1241,-,-,-,-,5,-,-,i,-,r,-
vene1258,-,v,-,e,n,-,-,y,a,r,-
vene1258,-,v,-,E,5,-,-,e,-,r,-
vene1258,-,v,-,e,n,-,-,i,-,r,-
ital1282,-,v,-,e,n,-,-,i,-,r,e
ital1282,-,v,-,e,n,-,-,i,-,r,e
ligu1248,-,v,-,e,5,-,-,i,-,-,-
ligu1248,-,v,-,e,5,-,-,i,-,-,-
geno1240,-,v,-,e,5,-,-,i,-,-,-
sici1248,-,v,-,E,n,-,-,i,-,r,i
sici1248,-,v,-,E,n,-,-,i,-,r,i
sici1248,-,v,y,E,n,-,-,i,-,r,i
mess1247,-,v,-,E,n,-,-,3,-,r,3
neap1235,-,v,-,3,n,-,-,i,-,-,-
stan1289,-,b,-,i,n,d,r,e,-,-,-
stan1289,-,b,-,e,n,-,-,i,-,r,-
stan1289,-,v,-,i,n,d,r,e,-,-,-
stan1289,-,v,-,3,n,-,-,i,-,-,-
stan1289,-,b,-,i,n,d,r,e,-,-,-
stan1289,-,b,-,3,n,-,-,i,-,-,-
cast1244,-,b,-,e,n,-,-,i,-,r,-
ruma1247,-,v,-,3,5,-,-,i,-,r,-
surs1244,-,v,-,3,5,-,-,i,-,r,-
lowe1386,-,-,-,-,5,-,-,i,-,r,-
surm1243,-,-,-,-,n,-,-,E,k,r,-
prov1235,-,v,-,e,n,-,-,i,-,-,-
dalm1243,-,v,-,e,n,-,-,a,-,r,-
barb1262,-,b,-,e,n,e,r,e,-,-,-
camp1261,-,b,-,E,n,-,-,i,-,-,-
megl1237,-,v,-,i,n,-,-,-,-,-,-
arom1237,-,Z,-,i,n,-,-,u,-,-,-
roma1327,a,v,-,e,n,-,-,i,-,-,-
istr1245,-,v,-,e,r,-,-,i,-,-,-
