language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
gard1241,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
fass1244,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
friu1240,-,-,-,-,l,a,-,-,v,-,-,-,-,i,-,-,-,-,-,-
friu1240,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
piem1238,-,-,-,N,d,a,-,-,v,-,-,-,-,a,-,-,-,-,-,-
piem1238,-,a,-,N,d,a,-,-,z,-,-,-,i,a,-,-,-,-,-,-
piem1238,-,a,-,N,d,a,-,-,z,-,-,-,i,a,-,-,-,-,-,-
piem1238,-,a,-,-,-,-,-,-,N,d,a,r,i,a,-,-,-,-,-,-
piem1238,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
piem1238,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
piem1238,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
piem1238,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
roma1328,-,a,-,n,d,e,-,-,d,-,-,-,-,a,-,-,-,-,-,-
roma1328,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
emil1241,-,a,-,n,d,E,-,-,v,-,-,-,-,a,-,-,-,-,-,-
emil1241,-,-,-,n,d,E,-,-,v,-,-,-,-,a,-,-,-,-,-,-
emil1241,-,a,-,n,d,a,-,-,v,-,-,-,-,a,-,-,-,-,-,-
emil1241,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
emil1241,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
emil1241,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
vene1258,-,-,-,-,-,-,-,-,-,-,-,-,-,a,N,d,e,e,-,-
vene1258,-,-,-,-,-,-,-,-,N,d,-,-,-,e,-,-,-,-,-,-
vene1258,-,-,-,N,d,a,-,-,v,-,-,-,-,o,-,-,-,-,-,-
vene1258,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
vene1258,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
vene1258,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
ital1282,-,a,-,n,d,a,-,-,v,-,-,-,-,o,-,-,-,-,-,-
ital1282,-,a,-,n,d,a,-,-,v,-,-,-,-,o,-,-,-,-,-,-
ital1282,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
ital1282,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
ligu1248,-,a,-,n,d,o,-,-,v,-,-,-,-,u,-,-,-,-,-,-
ligu1248,-,a,-,n,-,a,-,-,v,-,-,-,-,a,-,-,-,-,-,-
ligu1248,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
ligu1248,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
geno1240,-,a,-,n,-,a,-,-,v,-,-,-,-,a,-,-,-,-,-,-
geno1240,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
sici1248,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-
sici1248,y,E,-,-,-,-,-,-,v,-,-,-,-,u,-,-,-,-,-,-
sici1248,y,a,-,-,-,-,-,-,v,-,-,-,-,u,-,-,-,-,-,-
sici1248,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
sici1248,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
sici1248,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
mess1247,-,a,-,n,-,a,-,-,v,-,-,-,-,a,-,-,-,-,-,-
mess1247,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
neap1235,y,e,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-
neap1235,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-
stan1289,-,a,-,n,-,a,-,-,b,-,-,-,-,a,-,-,-,-,-,-
stan1289,-,a,-,n,-,a,-,-,b,-,-,-,-,a,-,-,-,-,-,-
stan1289,-,a,-,n,-,a,-,-,v,-,-,-,-,a,-,-,-,-,-,-
