language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
piem1238,-,-,-,s,-,a,r,p,-,-,e,-,N,t,-
piem1238,-,-,-,s,-,E,r,p,-,-,-,-,-,-,-
piem1238,-,-,-,s,-,E,r,p,-,-,E,-,N,t,-
piem1238,-,-,-,s,-,E,r,p,-,-,-,-,-,-,-
roma1328,-,-,-,s,-,a,r,p,-,-,e,-,n,t,-
emil1241,-,-,-,s,-,a,r,p,-,-,E,y,n,t,-
emil1241,-,-,-,s,-,e,r,p,-,-,E,y,n,t,-
emil1241,-,-,-,s,-,e,r,p,-,-,E,-,n,t,-
vene1258,-,b,i,s,-,a,-,-,-,-,-,-,-,-,-
vene1258,-,b,i,s,-,a,-,-,-,-,-,-,-,-,-
vene1258,-,-,-,s,-,e,r,p,-,-,e,-,N,t,e
ital1282,-,-,-,s,-,E,r,p,-,-,e,-,-,-,-
ital1282,-,-,-,s,-,E,r,p,-,-,e,-,-,-,-
ligu1248,-,b,i,S,-,a,-,-,-,-,-,-,-,-,-
ligu1248,-,b,i,Z,-,a,-,-,-,-,-,-,-,-,-
neap1235,-,-,-,s,-,E,r,p,-,-,3,-,-,-,-
sici1248,S,k,u,s,-,u,n,-,-,-,i,-,-,-,-
sici1248,-,-,-,s,k,u,r,s,u,n,i,-,-,-,-
sici1248,-,-,-,s,y,E,r,p,-,-,i,-,-,-,-
friu1240,-,-,-,s,-,a,r,p,-,-,i,-,n,t,-
stan1289,-,-,-,s,-,e,r,p,-,-,-,-,-,-,-
stan1289,-,-,-,s,-,e,r,p,-,-,-,-,-,-,-
stan1289,-,-,-,s,-,e,r,p,-,-,-,-,-,-,-
stan1289,-,-,-,s,-,e,r,p,-,-,-,-,-,-,-
stan1289,-,-,-,s,-,e,r,p,-,-,-,-,-,-,-
stan1289,-,-,-,s,-,e,r,p,-,-,-,-,-,-,-
camp1261,-,-,-,s,-,E,r,p,-,-,i,-,-,-,-
megl1237,-,-,-,S,-,a,r,p,-,-,i,-,-,-,-
arom1237,-,-,-,S,-,a,r,p,-,-,e,-,-,-,-
roma1327,-,-,-,S,-,a,r,p,-,-,e,-,-,-,-
istr1245,-,-,-,S,-,o,r,p,-,-,e,-,-,-,-
