language,x1,x2,x3,x4,x5,x6,x7
piem1238,s,u,-,-,-,l,-
piem1238,s,u,-,-,-,l,-
piem1238,s,u,-,-,-,l,-
piem1238,s,u,-,-,-,l,-
roma1328,s,o,-,w,-,l,-
emil1241,s,o,-,w,-,l,-
emil1241,s,o,-,-,-,l,-
emil1241,s,o,-,-,-,l,-
vene1258,s,o,-,-,-,l,-
vene1258,s,o,-,-,-,l,-
vene1258,s,o,-,-,-,l,-
ital1282,s,o,-,-,-,l,e
ital1282,s,o,-,-,-,l,e
ligu1248,s,u,-,-,-,-,-
ligu1248,s,u,-,-,-,-,-
neap1235,s,o,-,-,-,l,3
sici1248,s,u,-,-,-,l,i
sici1248,s,u,-,-,-,l,i
sici1248,s,u,-,-,-,l,i
friu1240,s,o,-,r,E,l,i
stan1289,s,o,-,-,-,l,-
stan1289,s,o,-,-,-,l,-
stan1289,s,o,-,-,-,l,-
stan1289,s,o,-,-,-,l,-
stan1289,s,o,-,-,-,l,-
stan1289,s,o,-,-,-,l,-
camp1261,s,o,-,-,-,l,i
megl1237,s,o,-,a,-,r,i
arom1237,s,o,-,a,-,r,e
roma1327,s,o,v,a,-,r,e
istr1245,s,o,-,-,-,r,e
