language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
piem1238,-,s,-,-,E,N,d,-,r,i,-
piem1238,-,s,-,-,3,n,E,-,r,-,-
piem1238,-,s,-,-,3,n,E,-,r,-,-
piem1238,-,s,-,-,3,n,E,-,r,-,-
roma1328,t,s,-,-,E,n,d,-,r,a,-
emil1241,-,s,-,-,E,n,d,-,r,a,-
emil1241,-,s,-,-,E,n,d,-,r,a,-
emil1241,t,s,-,-,E,n,d,a,r,-,-
vene1258,-,8,-,-,e,N,d,-,r,o,-
vene1258,-,8,-,-,e,N,d,-,r,e,-
vene1258,-,s,-,-,E,n,e,-,r,i,-
ital1282,t,S,-,-,e,n,e,-,r,e,-
ital1282,t,S,-,-,e,n,e,-,r,e,-
ligu1248,-,s,-,r,e,n,-,-,-,e,-
ligu1248,-,s,-,-,e,N,y,-,-,e,-
neap1235,-,S,-,-,E,n,3,-,r,3,-
sici1248,t,S,-,-,i,n,i,-,r,i,-
sici1248,t,S,-,-,i,n,i,-,r,i,-
sici1248,t,S,-,-,i,n,i,-,r,i,-
friu1240,t,S,-,-,i,n,i,-,z,e,-
stan1289,-,s,-,-,E,n,d,-,r,a,-
stan1289,-,s,-,-,E,n,d,-,r,e,s
stan1289,-,s,-,-,E,n,d,-,r,e,s
stan1289,-,s,-,-,E,n,d,-,r,3,s
stan1289,-,s,-,-,E,n,d,-,r,e,s
stan1289,-,s,-,-,E,n,d,-,r,3,s
camp1261,t,S,-,-,i,n,i,-,Z,u,-
megl1237,-,s,-,-,k,-,-,-,r,u,m
megl1237,t,S,-,-,3,n,u,-,S,3,-
arom1237,-,s,k,r,u,m,-,-,-,u,-
arom1237,t,S,-,-,i,n,u,-,S,e,-
roma1327,t,S,-,-,e,n,u,-,S,3,-
istr1245,t,S,-,-,e,r,u,-,S,e,-
