language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
piem1238,-,-,v,-,-,e,-,N,t,-
piem1238,a,r,y,-,-,a,-,-,-,-
piem1238,-,-,v,-,-,E,-,N,t,-
piem1238,-,-,v,-,-,E,-,N,t,-
roma1328,-,-,v,-,-,E,-,n,t,-
emil1241,-,-,v,-,-,E,y,n,t,-
emil1241,-,-,v,-,-,E,y,n,t,-
emil1241,-,-,v,-,-,e,-,n,t,-
vene1258,-,-,v,-,-,E,-,N,t,-
vene1258,-,-,v,-,-,E,-,N,t,-
vene1258,-,-,v,-,-,e,-,N,t,o
ital1282,-,-,v,-,-,E,-,n,t,o
ital1282,-,-,v,-,-,E,-,n,t,o
ligu1248,-,-,v,-,-,E,-,N,t,u
ligu1248,-,-,v,-,-,e,-,N,t,u
neap1235,-,-,v,-,y,e,-,n,t,3
sici1248,-,-,v,-,y,E,-,n,t,u
sici1248,-,-,v,-,-,E,-,n,t,u
sici1248,-,-,v,-,y,E,-,n,t,u
friu1240,a,-,y,-,-,a,-,-,r,-
stan1289,-,-,b,-,-,e,-,n,t,-
stan1289,-,-,b,-,-,e,-,n,t,-
stan1289,-,-,v,-,-,e,-,n,-,-
stan1289,-,-,v,-,-,e,-,n,t,-
stan1289,-,-,b,-,-,e,-,n,-,-
stan1289,-,-,b,-,-,e,-,n,-,-
camp1261,-,-,b,-,-,e,-,n,t,u
megl1237,-,-,v,-,-,i,-,n,t,-
arom1237,-,-,v,-,-,i,-,m,t,u
roma1327,-,-,v,-,-,3,-,n,t,-
istr1245,-,-,b,o,r,E,-,-,-,-
