language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
piem1238,-,s,-,a,v,-,e,-,y,-
piem1238,-,s,-,a,v,-,E,-,y,-
piem1238,-,s,-,a,v,-,E,-,y,-
piem1238,-,s,-,a,v,-,E,-,y,-
roma1328,-,s,-,a,v,-,e,-,-,-
emil1241,-,s,-,a,v,-,E,y,r,-
emil1241,-,s,-,a,v,-,e,-,r,-
emil1241,-,s,-,a,-,-,E,-,r,-
vene1258,-,s,-,a,v,-,e,-,r,-
vene1258,-,s,-,a,-,-,e,-,r,-
vene1258,-,s,-,a,v,-,e,-,r,-
ital1282,-,s,-,a,p,-,e,-,r,e
ital1282,-,s,-,a,p,-,e,-,r,e
ligu1248,-,s,-,a,v,-,E,-,y,-
ligu1248,-,s,-,a,v,-,e,-,y,-
neap1235,-,s,-,a,p,-,E,-,-,-
sici1248,-,s,-,a,p,-,i,-,r,i
sici1248,-,s,-,a,p,-,i,-,r,i
sici1248,-,s,-,a,p,-,i,-,r,i
friu1240,-,s,-,a,v,-,e,-,-,-
stan1289,-,s,-,a,b,-,e,-,r,-
stan1289,-,s,-,a,b,-,e,-,r,-
stan1289,-,s,-,a,b,-,e,-,r,-
stan1289,-,s,-,E,b,r,3,-,-,-
stan1289,-,s,-,a,b,-,e,-,-,-
stan1289,-,s,-,a,b,-,E,-,-,-
camp1261,-,S,-,-,-,-,i,-,r,i
megl1237,-,S,t,i,w,-,-,-,-,-
arom1237,-,S,t,i,w,-,-,-,-,-
roma1327,a,S,t,i,-,-,-,-,-,-
istr1245,-,S,t,i,-,-,-,-,-,-
