language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
piem1238,k,-,a,-,-,w,-,-,t,-,-,-
piem1238,k,-,a,-,-,w,-,-,d,-,-,-
piem1238,t,-,3,-,-,b,-,-,i,-,-,-
piem1238,t,-,3,-,-,b,-,-,i,-,-,-
roma1328,k,e,a,-,-,l,-,-,d,-,-,-
emil1241,k,-,E,-,-,l,-,-,d,-,-,-
emil1241,k,-,a,-,-,l,-,-,d,E,y,n
emil1241,k,-,a,-,-,l,-,-,d,-,-,-
vene1258,k,-,a,-,-,l,-,-,t,-,-,-
vene1258,k,-,a,-,-,l,-,-,t,-,-,-
vene1258,t,y,E,-,-,p,i,-,d,o,-,-
ital1282,k,-,a,-,-,l,-,-,d,o,-,-
ital1282,k,-,a,-,-,l,-,-,d,o,-,-
ligu1248,t,S,e,-,-,-,-,-,p,u,-,-
ligu1248,k,-,a,-,-,-,-,-,d,u,-,-
neap1235,k,-,a,-,-,b,3,-,r,3,-,-
sici1248,k,-,a,-,-,-,u,-,r,u,-,-
sici1248,t,-,E,-,-,p,i,-,d,u,-,-
sici1248,k,-,a,-,-,v,u,-,r,u,-,-
friu1240,t,y,a,-,-,l,-,-,t,-,-,-
stan1289,k,-,a,-,-,l,e,n,t,-,-,-
stan1289,t,-,e,m,p,l,a,-,t,-,-,-
stan1289,k,-,a,-,-,l,e,n,t,-,-,-
stan1289,k,-,3,-,-,l,e,-,n,-,-,-
stan1289,k,-,a,-,-,l,e,-,n,-,-,-
stan1289,k,-,3,-,-,l,e,-,n,-,-,-
camp1261,k,-,a,-,-,l,o,-,r,u,-,-
megl1237,k,-,a,-,-,l,-,-,t,-,-,-
arom1237,k,-,a,-,-,l,-,-,d,u,-,-
roma1327,k,-,a,-,-,l,-,-,d,-,-,-
istr1245,k,-,o,-,-,-,-,-,d,-,-,-
