language,x1,x2,x3,x4,x5,x6
piem1238,b,u,-,k,-,a
piem1238,b,u,-,k,-,a
piem1238,b,u,-,k,-,a
piem1238,b,u,-,k,-,a
roma1328,b,o,-,k,-,a
emil1241,b,o,-,k,-,a
emil1241,b,o,-,k,-,a
emil1241,b,o,-,k,-,a
vene1258,b,o,-,k,-,a
vene1258,b,o,-,k,-,a
vene1258,b,o,-,k,-,a
ital1282,b,o,-,k,-,a
ital1282,b,o,-,k,-,a
ligu1248,b,u,-,k,-,a
ligu1248,b,u,-,k,-,a
neap1235,v,o,-,k,-,3
sici1248,v,u,-,k,-,a
sici1248,v,u,-,k,-,a
sici1248,v,u,-,k,-,a
friu1240,b,o,-,t,y,e
stan1289,b,o,-,k,-,a
stan1289,b,o,-,k,-,a
stan1289,b,o,-,k,-,a
stan1289,b,o,-,k,-,3
stan1289,b,o,-,k,-,E
stan1289,b,o,-,k,-,3
camp1261,b,u,-,k,-,a
megl1237,r,o,s,t,-,-
arom1237,g,u,-,r,-,3
roma1327,g,u,-,r,-,3
istr1245,g,u,-,r,-,E
