language,x1,x2,x3,x4,x5,x6,x7
piem1238,n,-,o,m,-,-,-
piem1238,n,-,o,m,-,-,-
piem1238,n,-,o,m,-,-,-
piem1238,n,-,o,m,-,-,-
roma1328,n,-,o,m,-,-,-
emil1241,n,-,o,m,-,-,-
emil1241,n,-,o,m,-,-,-
emil1241,n,-,o,m,-,-,-
vene1258,n,-,o,m,-,-,e
vene1258,n,-,o,m,-,-,e
vene1258,n,-,o,m,-,-,e
ital1282,n,-,o,m,-,-,e
ital1282,n,-,o,m,-,-,e
ligu1248,n,-,u,m,-,-,e
ligu1248,n,-,u,m,-,-,e
neap1235,n,-,o,m,-,-,3
sici1248,n,-,o,m,-,-,i
sici1248,n,-,o,m,-,-,u
sici1248,n,w,o,m,-,-,u
friu1240,n,-,o,N,-,-,-
stan1289,n,-,o,m,-,-,-
stan1289,n,-,o,m,-,-,-
stan1289,n,-,o,m,-,-,-
stan1289,n,-,o,m,-,-,-
stan1289,n,-,o,m,-,-,-
stan1289,n,-,o,m,-,-,-
camp1261,n,-,o,m,i,n,i
megl1237,n,-,u,m,-,-,i
arom1237,n,-,u,m,-,-,3
roma1327,n,-,u,m,-,-,e
istr1245,l,-,u,m,-,-,e
