language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
piem1238,m,-,-,-,u,-,N,t,a,5,a
piem1238,m,-,-,-,u,-,N,t,a,5,a
piem1238,m,-,-,-,u,-,N,t,-,-,-
piem1238,m,-,-,-,u,-,N,t,a,5,a
roma1328,m,-,-,-,o,w,n,t,-,-,-
emil1241,m,-,-,-,u,-,n,t,a,5,a
emil1241,m,-,-,-,u,-,n,t,a,5,a
emil1241,m,-,-,-,u,-,n,t,a,5,a
vene1258,m,-,-,-,o,-,N,t,a,5,a
vene1258,m,-,-,-,o,-,N,t,a,5,a
vene1258,m,-,-,-,o,-,N,t,a,5,a
ital1282,m,-,-,-,o,-,n,t,a,5,a
ital1282,m,-,-,-,o,-,n,t,a,5,a
ligu1248,b,r,i,k,u,-,-,-,-,-,-
ligu1248,m,-,-,-,u,-,n,t,a,5,a
neap1235,m,-,-,-,u,-,n,t,a,5,3
sici1248,m,-,-,-,u,-,n,t,a,5,a
sici1248,m,-,-,-,u,-,n,t,a,5,a
sici1248,m,-,-,-,u,-,n,t,a,5,a
friu1240,m,-,-,-,o,-,n,t,-,-,-
stan1289,m,-,-,-,u,-,n,t,a,5,a
stan1289,m,-,-,-,u,-,n,t,a,5,a
stan1289,m,-,-,-,u,-,n,t,a,5,a
stan1289,m,-,-,-,u,-,n,t,a,5,3
stan1289,m,-,-,-,u,-,n,t,a,5,E
stan1289,m,-,-,-,u,-,n,t,a,5,3
camp1261,m,-,-,-,o,-,n,t,-,-,i
megl1237,m,-,-,-,u,-,n,t,-,-,i
arom1237,m,-,-,-,u,-,n,t,-,-,e
roma1327,m,-,-,-,u,-,n,t,-,-,e
istr1245,k,-,-,-,o,-,-,d,-,r,u
