language,x1,x2,x3,x4,x5,x6,x7,x8
piem1238,d,-,e,-,N,t,-,S
piem1238,d,-,E,-,N,t,-,-
piem1238,d,-,E,-,N,t,-,-
piem1238,d,-,E,-,N,t,-,-
roma1328,d,-,e,-,n,t,-,-
emil1241,d,-,E,y,n,t,-,-
emil1241,d,-,E,y,n,t,-,-
emil1241,d,-,e,-,n,t,-,-
vene1258,d,-,E,-,N,t,-,-
vene1258,d,-,E,-,N,t,-,-
vene1258,d,-,e,-,N,t,-,e
ital1282,d,-,E,-,n,t,-,e
ital1282,d,-,E,-,n,t,-,e
ligu1248,d,-,E,-,N,t,S,u
ligu1248,d,-,E,-,n,t,-,e
neap1235,d,-,E,-,n,t,-,3
sici1248,r,-,E,-,n,t,-,i
sici1248,d,-,E,-,n,t,-,i
sici1248,r,y,E,-,n,t,-,i
friu1240,d,-,i,-,n,t,-,-
stan1289,d,-,e,-,n,t,-,-
stan1289,d,-,e,-,n,t,-,-
stan1289,d,-,e,-,n,t,-,-
stan1289,d,-,e,-,n,t,-,-
stan1289,d,-,e,-,n,-,-,-
stan1289,d,-,e,-,n,-,-,-
camp1261,d,-,E,-,n,t,-,i
megl1237,d,-,i,-,n,t,-,i
arom1237,d,-,i,-,n,t,-,e
roma1327,d,-,i,-,n,t,-,e
istr1245,d,-,i,-,n,t,-,e
