language,x1,x2,x3,x4,x5,x6,x7
gard1241,-,a,-,n,-,-,-
fass1244,-,a,-,n,-,-,-
friu1240,-,a,-,n,-,-,-
piem1238,-,a,-,N,-,-,-
piem1238,-,a,-,n,-,-,-
piem1238,-,a,-,n,-,-,-
piem1238,-,a,-,n,-,-,-
roma1328,-,a,-,n,-,-,-
emil1241,-,a,-,n,-,-,-
emil1241,-,a,-,n,-,-,-
emil1241,-,a,-,n,-,-,-
vene1258,-,a,-,n,-,-,-
vene1258,-,a,-,n,-,-,-
vene1258,-,a,-,n,-,-,o
ital1282,-,a,-,n,-,-,o
ital1282,-,a,-,n,-,-,o
ligu1248,-,a,-,n,-,-,u
ligu1248,-,a,-,n,-,-,u
geno1240,-,a,-,n,-,-,u
sici1248,-,a,-,n,-,-,u
sici1248,-,a,-,n,-,-,u
sici1248,-,a,-,n,-,-,u
mess1247,-,a,-,n,-,-,u
neap1235,-,a,-,n,-,-,3
stan1289,-,a,-,5,-,-,-
stan1289,-,a,-,5,-,-,-
stan1289,-,a,-,5,-,-,-
stan1289,-,a,-,5,-,-,-
stan1289,-,a,-,5,-,-,-
stan1289,-,a,-,5,-,-,-
cast1244,-,a,-,5,-,-,o
ruma1247,-,o,-,n,-,-,-
surs1244,-,o,-,n,-,-,-
lowe1386,-,o,-,n,-,-,-
surm1243,-,o,-,n,-,-,-
prov1235,-,a,-,n,a,d,o
dalm1243,y,a,y,N,-,-,-
barb1262,-,a,-,n,-,-,u
camp1261,-,a,-,n,-,-,u
megl1237,-,a,-,n,-,-,-
arom1237,-,a,-,n,-,-,u
roma1327,-,a,-,n,-,-,-
istr1245,-,o,-,n,-,-,-
