language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
piem1238,p,i,t,S,-,u,-,-,-,-,-,-,-,-,-,-
piem1238,-,-,t,S,-,i,-,-,-,-,t,-,-,-,-,-
piem1238,-,-,t,S,-,i,-,-,-,-,t,-,-,-,-,-
piem1238,-,-,t,S,-,i,-,-,-,-,t,-,-,-,-,-
roma1328,-,-,t,s,n,i,-,-,-,-,n,-,-,-,-,-
emil1241,-,-,t,S,-,E,-,-,-,-,k,-,-,-,-,-
emil1241,-,-,t,S,-,i,-,-,-,-,k,-,-,-,-,-
emil1241,-,-,-,p,-,i,-,-,-,-,k,-,-,-,u,l
vene1258,-,-,t,S,-,e,-,-,-,-,k,-,-,-,-,-
vene1258,-,-,-,p,-,i,-,-,-,-,k,-,-,-,o,l
vene1258,-,-,-,p,-,i,-,-,-,-,k,o,e,v,o,-
ital1282,-,-,-,p,-,i,-,-,-,-,t,S,i,n,o,-
ital1282,-,-,-,p,-,i,-,-,-,-,k,-,o,l,o,-
ligu1248,p,i,t,S,-,i,-,-,-,-,t,-,-,-,u,-
ligu1248,p,i,t,S,-,i,-,-,-,-,n,-,-,-,-,-
neap1235,p,i,t,S,-,i,-,-,-,-,r,-,i,l,3,-
sici1248,-,-,n,-,-,i,-,-,-,-,k,-,-,-,u,-
sici1248,-,-,n,-,-,i,-,-,-,-,k,-,-,-,u,-
sici1248,-,-,n,-,-,i,-,-,-,-,k,-,-,-,u,-
friu1240,p,i,t,S,-,u,-,-,-,-,l,-,-,-,-,-
stan1289,-,-,t,S,-,i,k,o,t,e,t,-,-,-,-,-
stan1289,-,-,t,S,-,i,k,o,t,e,t,-,-,-,-,-
stan1289,m,e,n,-,-,u,-,-,-,-,t,-,-,-,-,-
stan1289,p,3,t,-,-,i,-,-,-,-,t,-,-,-,-,-
stan1289,p,e,t,-,-,i,-,-,-,-,t,-,-,-,-,-
stan1289,p,3,t,-,-,i,-,-,-,-,t,-,-,-,-,-
camp1261,p,i,t,-,-,i,-,-,-,-,k,-,-,-,u,-
megl1237,-,-,-,m,-,i,-,-,-,-,k,-,-,-,-,-
arom1237,-,-,-,5,-,i,-,-,-,-,k,-,-,-,u,-
roma1327,-,-,-,m,-,i,-,-,-,-,k,-,-,-,-,-
istr1245,-,-,-,m,-,i,-,-,-,-,k,-,-,-,-,-
