language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
piem1238,-,-,s,-,e,-,N,t,i,-,-
piem1238,-,-,s,-,E,-,N,t,e,-,-
piem1238,-,-,s,-,E,-,N,t,e,-,-
piem1238,-,-,s,-,E,-,N,t,e,-,-
roma1328,-,-,s,-,i,-,n,t,i,-,-
emil1241,-,-,s,-,E,y,n,t,e,r,-
emil1241,-,-,s,-,i,-,N,t,i,r,-
emil1241,-,-,s,-,i,-,n,t,i,r,-
vene1258,-,-,s,-,e,-,N,t,i,r,-
vene1258,-,-,s,-,e,-,N,t,i,r,-
vene1258,-,-,s,-,e,-,N,t,i,r,-
ital1282,-,-,s,-,e,-,n,t,i,r,e
ital1282,-,-,s,-,e,-,n,t,i,r,e
ligu1248,-,-,s,-,e,-,N,t,i,-,-
ligu1248,-,-,s,-,e,-,N,t,i,-,-
neap1235,-,-,s,-,3,-,n,t,i,-,-
sici1248,-,-,s,-,E,-,n,t,i,r,i
sici1248,-,-,s,-,E,-,n,t,i,r,i
sici1248,-,-,s,y,E,-,n,t,i,r,i
friu1240,-,-,s,-,i,-,n,t,i,-,-
stan1289,-,-,s,-,e,-,n,t,i,r,-
stan1289,-,-,s,-,e,-,n,t,i,r,-
stan1289,-,-,s,-,e,-,n,t,i,r,-
stan1289,-,-,s,-,3,-,n,t,i,-,-
stan1289,-,-,s,-,e,-,n,t,i,-,-
stan1289,-,-,s,-,3,-,n,t,i,-,-
camp1261,i,n,t,-,E,-,n,d,i,-,-
megl1237,-,-,-,-,u,-,-,t,-,-,-
arom1237,-,-,-,-,a,-,v,d,u,-,-
roma1327,-,-,-,-,a,a,w,z,i,-,-
istr1245,-,-,-,-,a,-,v,z,i,-,-
