language,x1,x2,x3,x4,x5,x6,x7,x8
piem1238,n,i,w,-,-,l,a,-
piem1238,n,i,v,u,-,l,a,-
piem1238,n,i,v,u,-,l,a,-
piem1238,n,i,v,u,-,l,a,-
roma1328,n,u,v,-,-,l,a,-
emil1241,n,o,v,-,-,l,a,-
emil1241,n,u,v,-,-,l,a,-
emil1241,n,u,v,a,-,l,-,-
vene1258,n,u,v,o,-,l,a,-
vene1258,n,u,v,o,-,l,a,-
vene1258,n,u,v,o,e,v,a,-
ital1282,n,u,v,o,-,l,a,-
ital1282,n,u,v,o,-,l,a,-
ligu1248,n,i,g,-,-,y,a,-
ligu1248,n,i,v,-,-,u,a,-
neap1235,n,u,v,3,-,l,3,-
sici1248,n,u,v,u,-,l,a,-
sici1248,n,u,v,u,-,l,a,-
sici1248,n,u,v,u,-,l,a,-
friu1240,n,u,-,-,-,l,-,-
stan1289,n,u,b,o,-,l,-,-
stan1289,n,u,b,o,-,l,-,-
stan1289,n,u,v,o,-,l,-,-
stan1289,n,i,v,u,-,l,a,t
stan1289,n,u,b,o,-,l,-,-
stan1289,n,u,b,u,-,l,-,-
camp1261,n,u,y,-,-,-,-,-
megl1237,n,-,-,o,-,r,-,-
arom1237,n,i,-,o,-,r,u,-
roma1327,n,-,-,o,-,r,-,-
istr1245,-,-,-,o,b,l,o,k
