language,x1,x2,x3,x4,x5,x6,x7,x8
piem1238,g,-,r,-,o,-,s,-
piem1238,g,-,r,-,a,N,d,-
piem1238,g,-,r,-,o,-,s,-
piem1238,g,-,r,-,a,N,d,-
roma1328,g,-,r,-,a,n,d,-
emil1241,g,-,r,-,a,n,d,-
emil1241,g,-,r,-,o,-,s,-
emil1241,g,-,r,-,a,n,d,-
vene1258,g,-,r,-,a,N,t,-
vene1258,g,-,r,-,a,N,t,-
vene1258,g,-,r,-,a,N,d,o
ital1282,g,-,r,-,o,-,s,o
ital1282,g,-,r,-,a,n,d,e
ligu1248,g,-,r,-,o,-,s,u
ligu1248,g,-,r,-,o,-,s,u
neap1235,-,-,r,w,o,s,3,-
sici1248,-,-,r,-,a,n,i,-
sici1248,-,-,r,-,a,n,i,-
sici1248,-,-,r,-,a,n,i,-
friu1240,g,-,r,-,a,n,t,-
stan1289,g,-,r,-,a,n,-,-
stan1289,g,-,r,-,a,n,-,-
stan1289,g,-,r,-,a,n,-,-
stan1289,g,-,r,-,o,s,-,-
stan1289,g,-,r,-,a,n,-,-
stan1289,g,-,r,-,a,n,-,-
camp1261,-,-,m,-,a,n,u,-
megl1237,m,a,r,-,i,-,-,-
arom1237,m,a,r,-,e,-,-,-
roma1327,m,a,r,-,e,-,-,-
istr1245,m,o,r,-,e,-,-,-
