language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,k,-,-,a,m,-,-,-,-,-,-,-,-,-,u,N
hate1238,k,-,-,a,m,i,-,-,s,i,3,k,-,-,u,N
okin1244,k,-,-,-,-,u,-,-,-,-,-,y,-,-,u,N
yona1241,-,-,-,-,p,u,i,t,s,-,-,-,-,-,u,N
miya1260,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-
irab1238,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-
ikem1235,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-
toky1238,k,-,-,a,m,i,-,t,s,-,u,k,-,-,u,-
hokk1243,k,-,-,a,m,i,-,t,s,-,u,k,-,-,u,-
shiz1237,k,-,-,u,7,-,-,t,s,-,u,k,-,-,u,-
iyob1237,k,-,-,a,m,i,-,t,s,-,u,k,-,-,u,-
kyot1238,k,-,-,a,m,i,-,t,s,-,u,k,-,-,u,-
fuku1241,k,u,w,a,t,-,-,-,s,-,u,k,-,-,u,-
kana1289,k,-,-,a,m,-,-,-,-,-,-,-,-,-,u,-
hiro1237,k,-,-,u,-,i,-,t,s,-,u,k,-,-,u,-
toya1237,k,-,-,a,m,-,-,-,-,-,-,-,-,-,u,-
fuku1243,k,-,-,u,-,i,-,t,s,-,u,k,-,-,u,-
akit1240,k,-,-,a,m,i,-,d,Z,-,i,g,-,-,u,-
tsug1237,k,-,-,u,7,-,-,t,s,-,u,g,-,-,u,-
kese1237,k,-,-,u,7,-,-,t,S,-,a,g,a,r,u,-
nort2935,k,-,-,a,N,-,-,t,s,-,u,7,-,-,-,-
oldj1239,k,-,-,a,m,-,-,-,-,-,-,-,-,-,u,-
