language,x1,x2,x3,x4,x5,x6,x7
take1256,k,a,r,i,-,-,-
naze1238,-,a,r,i,-,-,3
okin1244,-,a,r,i,-,-,-
miya1260,k,a,-,i,-,-,-
irab1238,k,a,r,i,-,-,-
tara1319,k,a,l,-,-,-,-
ikem1235,k,a,-,i,-,-,-
chik1251,-,a,r,e,-,-,-
kuma1281,-,a,r,u,-,-,-
naga1405,-,a,-,i,-,-,-
miya1258,-,a,r,e,-,-,-
oita1237,-,a,-,i,t,-,u
toky1238,-,a,r,e,-,-,-
yama1263,-,a,r,e,-,-,-
hokk1243,-,a,r,e,-,-,-
gifu1238,-,a,r,e,-,-,-
gifu1238,-,a,r,e,-,-,-
shiz1237,-,a,r,e,-,-,-
gunm1237,-,a,r,e,-,-,-
chic1269,-,a,r,e,-,-,-
toch1258,-,a,r,e,-,-,-
kana1290,-,a,r,e,-,-,-
iyob1237,-,a,r,e,-,-,-
tott1237,-,a,r,e,-,-,-
miee1237,-,a,r,e,-,-,-
kaga1258,-,a,r,e,-,-,-
toku1245,-,a,r,e,-,-,-
kyot1238,-,a,r,e,-,-,-
osak1237,-,a,r,e,-,-,-
waka1279,-,a,r,e,-,-,-
shig1237,-,a,r,e,-,-,-
kobe1244,-,a,-,e,-,-,-
okay1237,-,-,-,e,-,-,-
yama1261,-,a,r,e,-,-,-
fuku1241,-,a,r,e,-,-,-
kana1289,-,a,r,e,-,-,-
naga1408,-,a,r,e,-,-,-
hiro1237,-,a,r,e,-,-,-
ibar1242,-,a,r,e,-,-,-
chib1248,-,a,r,e,-,-,-
hata1244,-,a,r,e,-,-,-
toya1237,-,a,r,u,-,-,-
niig1237,-,a,r,e,-,-,-
fuku1243,-,a,r,e,-,-,-
send1240,-,a,-,e,d,z,u
yama1262,-,a,r,e,-,-,-
akit1240,-,a,r,e,-,-,-
tsug1237,-,a,-,e,-,-,-
kese1237,-,a,r,e,-,-,-
izum1237,-,a,-,-,-,-,-
hach1239,-,u,-,i,-,-,-
saga1265,-,a,-,i,-,-,-
nort2935,-,a,-,i,-,-,-
oldj1239,k,a,r,e,-,-,-
