language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,-,-,-,-,-,a,-,-,-,-,y,a,-
take1256,-,-,-,-,-,-,-,a,-,-,-,-,y,a,-
hate1238,-,7,-,-,-,-,-,i,-,-,-,-,y,a,-
naze1238,-,d,-,-,-,-,-,-,-,-,-,-,Z,u,-
okin1244,-,d,Z,-,-,-,-,i,7,t,-,-,S,a,-
yona1241,-,7,-,-,-,-,-,i,-,-,-,-,y,a,-
miya1260,-,-,-,-,-,-,-,i,3,d,-,-,z,a,-
irab1238,-,-,-,-,-,-,-,i,3,d,-,-,z,a,-
tara1319,-,-,-,-,-,-,-,i,3,d,-,-,z,a,-
ikem1235,-,-,-,-,-,-,-,i,3,d,-,-,z,a,-
chik1251,-,t,-,-,-,-,-,o,7,t,-,-,s,a,N
kuma1281,-,t,-,-,-,-,-,o,7,t,-,-,s,a,N
naga1405,-,t,-,-,-,-,-,o,-,-,-,-,s,a,N
miya1258,-,t,-,-,-,-,-,o,-,t,-,o,y,a,N
oita1237,-,t,-,-,-,-,-,o,-,7,-,-,s,a,N
toky1238,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
yama1263,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
hokk1243,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
gifu1238,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
gifu1238,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
shiz1237,-,t,-,-,-,-,-,o,-,t,-,-,-,o,-
gunm1237,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
chic1269,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
toch1258,-,t,-,-,-,-,-,o,-,t,-,-,S,a,N
kana1290,u,t,S,i,n,o,t,o,7,t,-,-,S,a,N
iyob1237,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
tott1237,-,-,-,-,-,-,-,o,-,t,-,o,s,a,N
miee1237,-,-,-,-,-,-,-,o,-,t,-,o,s,a,N
kaga1258,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
toku1245,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
kyot1238,o,t,-,-,-,-,-,o,-,-,-,-,s,a,N
osak1237,o,t,-,-,-,-,-,o,-,t,-,-,S,a,N
waka1279,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
shig1237,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
kobe1244,-,t,-,-,-,-,-,e,-,t,e,o,y,a,-
okay1237,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
yama1261,-,t,-,-,-,-,-,o,-,t,-,-,S,a,N
fuku1241,-,-,-,-,-,-,-,o,7,t,-,-,s,a,-
kana1289,-,-,-,-,-,-,-,o,-,t,-,o,s,a,N
naga1408,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
hiro1237,-,-,-,-,-,-,-,o,-,t,-,o,s,a,N
ibar1242,-,-,-,-,-,-,-,o,7,t,-,-,S,a,N
chib1248,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
hata1244,-,t,S,-,-,-,-,i,-,t,-,-,S,i,-
toya1237,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
niig1237,-,t,s,-,-,-,-,a,-,t,-,-,s,a,-
fuku1243,o,d,-,-,-,-,-,o,7,t,-,-,s,a,-
send1240,-,-,-,-,-,-,-,o,7,t,-,-,S,a,N
yama1262,-,d,-,-,-,-,-,a,-,d,-,-,-,a,-
akit1240,-,-,-,-,-,-,-,o,-,d,-,-,-,o,-
tsug1237,-,d,-,-,-,-,-,a,-,d,-,-,-,a,-
kese1237,-,-,-,-,-,-,-,o,-,d,-,o,s,a,N
izum1237,-,t,S,-,-,-,-,a,7,t,-,-,S,a,-
hach1239,-,-,-,-,-,-,-,o,7,t,-,-,-,o,-
saga1265,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
nort2935,o,t,-,-,-,-,-,o,7,t,-,-,s,a,N
oldj1239,-,t,-,-,-,-,-,i,-,t,-,-,-,i,-
