language,x1,x2,x3,x4,x5
take1256,-,m,-,-,a
naze1238,-,d,-,-,a
okin1244,-,r,-,-,a
miya1260,N,d,-,z,a
irab1238,i,d,-,z,a
tara1319,N,d,-,-,a
ikem1235,i,d,-,Z,a
chik1251,-,d,o,k,o
kuma1281,-,d,o,k,o
naga1405,-,d,o,k,o
miya1258,-,d,o,k,o
oita1237,-,d,o,k,o
toky1238,-,d,o,k,o
yama1263,-,d,o,k,o
hokk1243,-,d,o,k,o
gifu1238,-,d,o,k,o
gifu1238,-,d,o,k,o
shiz1237,-,d,o,k,o
gunm1237,-,d,o,k,o
chic1269,-,d,o,k,o
toch1258,-,d,o,g,o
kana1290,-,d,o,k,o
iyob1237,-,d,o,k,o
tott1237,-,d,o,k,o
miee1237,-,d,o,k,o
kaga1258,-,d,o,k,o
toku1245,-,d,o,k,o
kyot1238,-,d,o,k,o
osak1237,-,d,o,k,o
waka1279,-,d,o,k,o
shig1237,-,d,o,k,o
kobe1244,-,d,o,k,o
okay1237,-,d,o,k,o
yama1261,-,d,o,k,o
fuku1241,-,d,o,k,o
kana1289,-,d,o,k,o
naga1408,-,d,o,k,o
hiro1237,-,d,o,k,o
ibar1242,-,d,o,k,o
chib1248,-,d,-,-,o
hata1244,N,d,o,k,o
toya1237,-,d,o,k,o
niig1237,-,d,o,k,o
fuku1243,-,d,o,k,o
send1240,-,d,o,g,o
yama1262,-,d,o,k,o
akit1240,-,d,o,g,o
tsug1237,-,d,o,g,o
kese1237,-,d,o,g,o
izum1237,-,d,o,k,o
hach1239,-,d,o,k,o
saga1265,-,d,o,k,o
nort2935,-,d,o,k,o
oldj1239,i,d,u,k,u
