language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,y,a,n,u,p,-,s,-,-,i,3,s,a
take1256,-,-,b,-,-,u,-,-,k,-,-,u,N,-,-
hate1238,-,-,S,i,n,u,-,-,-,-,-,i,-,-,-
naze1238,y,a,b,-,-,u,-,-,k,y,-,u,r,-,i
okin1244,-,-,b,-,-,u,-,-,k,-,-,u,N,-,-
yona1241,-,-,d,a,n,u,t,S,7,-,-,i,N,-,-
ikem1235,-,-,b,-,-,u,-,-,t,s,i,3,-,-,-
chik1251,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
kuma1281,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
naga1405,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
miya1258,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
oita1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
toky1238,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
yama1263,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
hokk1243,-,-,b,-,-,u,-,-,g,-,-,u,-,-,-
gifu1238,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
gifu1238,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
shiz1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
gunm1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
chic1269,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
toch1258,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
kana1290,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
iyob1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
tott1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
miee1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
kaga1258,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
toku1245,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
kyot1238,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
osak1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
waka1279,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
shig1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
kobe1244,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
okay1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
fuku1241,-,-,b,-,-,u,-,-,k,-,-,o,-,-,-
kana1289,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
naga1408,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
hiro1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
ibar1242,-,-,b,-,-,u,-,-,g,-,-,u,-,-,-
hata1244,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
toya1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
niig1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
fuku1243,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
send1240,-,-,b,-,-,u,-,-,g,-,-,u,-,-,-
yama1262,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
akit1240,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
tsug1237,-,-,b,-,-,u,-,-,g,-,-,u,-,-,-
kese1237,-,-,b,-,-,u,-,-,g,-,-,u,-,-,-
izum1237,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
hach1239,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
saga1265,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
nort2935,-,-,b,-,-,u,-,-,7,-,-,-,-,-,-
oldj1239,-,-,b,-,-,u,-,-,k,-,-,u,-,-,-
