language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,d,Z,o,-,-,t,-,-,-,-,-,o,-,-,-,-
take1256,-,m,i,-,-,s,-,-,-,-,-,a,-,-,-,N
hate1238,-,m,i,-,-,S,-,a,-,h,-,a,-,-,-,N
naze1238,-,-,i,7,t,S,-,-,-,-,-,a,-,-,-,N
okin1244,-,-,-,-,d,Z,-,o,-,t,-,o,-,-,-,-
yona1241,-,N,-,-,-,s,-,-,-,-,-,a,-,-,-,N
miya1260,-,-,-,-,d,Z,-,o,-,t,-,u,-,-,-,-
irab1238,-,-,-,-,d,Z,a,u,-,t,-,u,-,-,-,-
tara1319,-,-,-,-,d,Z,-,a,-,-,-,u,-,S,a,l
ikem1235,-,-,-,-,d,Z,a,u,-,t,-,u,-,-,-,-
chik1251,-,-,-,-,-,-,-,-,-,-,-,y,o,k,-,a
kuma1281,-,-,-,-,-,-,-,-,-,-,-,y,o,k,-,a
naga1405,-,-,-,-,-,-,-,-,-,-,-,y,o,k,-,a
miya1258,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
oita1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
toky1238,-,-,-,-,-,y,-,o,-,-,-,i,-,-,-,-
yama1263,-,-,-,-,-,y,-,o,-,-,-,i,-,-,-,-
hokk1243,-,-,-,-,-,y,-,o,-,-,-,i,-,-,-,-
gifu1238,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gifu1238,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
shiz1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gunm1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
chic1269,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
toch1258,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
kana1290,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
iyob1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tott1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
miee1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kaga1258,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
toku1245,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kyot1238,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
osak1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
waka1279,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
shig1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kobe1244,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
okay1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
yama1261,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
fuku1241,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
kana1289,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
naga1408,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
hiro1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ibar1242,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
chib1248,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
hata1244,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,i
toya1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
niig1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
fuku1243,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
send1240,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
yama1262,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
akit1240,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tsug1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kese1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
izum1237,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
hach1239,-,-,-,-,-,y,-,o,7,k,y,a,-,-,-,-
saga1265,-,-,-,-,-,y,-,o,-,k,-,a,-,-,-,-
nort2935,-,-,-,-,-,y,-,o,-,k,-,a,-,-,-,-
oldj1239,-,-,-,-,-,y,-,o,-,-,-,e,-,S,-,i
