language,x1,x2,x3,x4,x5,x6,x7
ishi1240,t,-,i,-,N,-,-
take1256,t,-,i,-,N,-,-
hate1238,d,Z,i,-,N,-,-
naze1238,t,-,i,3,N,-,-
okin1244,t,-,i,-,N,-,-
yona1241,t,-,i,-,N,-,-
miya1260,t,-,i,-,N,-,-
irab1238,t,-,i,-,N,-,-
tara1319,t,-,i,-,N,-,-
ikem1235,t,-,i,-,N,-,-
chik1251,s,-,o,-,r,-,a
kuma1281,s,-,o,-,r,-,a
naga1405,s,-,o,-,r,-,a
miya1258,s,-,o,-,r,-,a
oita1237,s,-,o,-,r,-,a
toky1238,s,-,o,-,r,-,a
yama1263,S,-,i,-,r,-,a
hokk1243,s,-,o,-,r,-,a
gifu1238,s,-,o,-,r,-,a
gifu1238,s,-,o,-,r,-,a
shiz1237,s,-,o,-,r,-,a
gunm1237,s,-,o,-,r,-,a
chic1269,s,-,o,-,r,-,a
toch1258,s,-,o,-,r,-,a
kana1290,s,-,o,-,r,-,a
iyob1237,t,-,e,-,N,-,-
tott1237,s,-,o,-,r,-,a
miee1237,s,-,o,-,r,-,a
kaga1258,s,-,o,-,r,-,a
toku1245,s,-,o,-,r,-,a
kyot1238,s,-,o,-,r,-,a
osak1237,s,-,o,-,r,-,a
waka1279,s,-,o,-,r,-,a
shig1237,s,-,o,-,r,-,a
kobe1244,s,-,o,-,r,-,a
okay1237,s,-,o,-,r,-,a
yama1261,s,-,o,-,r,-,a
fuku1241,s,-,o,-,r,-,a
kana1289,s,-,o,-,r,-,a
naga1408,s,-,o,-,r,-,a
hiro1237,s,-,o,-,r,-,a
ibar1242,s,-,o,-,r,-,a
chib1248,s,-,o,-,r,-,a
hata1244,s,-,o,-,r,-,a
toya1237,s,-,o,-,r,-,a
niig1237,t,-,e,N,d,Z,o
fuku1243,s,-,o,-,r,-,a
send1240,s,-,o,-,r,-,a
yama1262,s,-,o,-,r,-,a
akit1240,s,-,o,-,r,-,a
tsug1237,s,-,o,-,r,-,a
kese1237,s,-,o,-,r,-,a
izum1237,s,-,o,-,r,-,a
hach1239,t,-,e,-,N,-,-
saga1265,s,-,o,-,r,-,a
nort2935,t,-,e,-,N,-,-
oldj1239,s,-,o,-,r,-,a
