language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
ishi1240,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-,r,-,u,N
take1256,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-,r,-,u,N
hate1238,-,-,-,-,-,-,-,b,z,i,-,3,-,-,-,-,-,-,-,-,r,-,u,N
naze1238,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,r,y,u,N
okin1244,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,N
yona1241,-,-,-,-,-,-,-,N,t,-,-,u,-,-,-,-,-,-,-,-,r,-,u,N
miya1260,-,-,-,-,-,-,-,b,z,-,-,i,-,-,-,-,-,-,-,-,-,-,3,-
irab1238,-,-,-,-,-,-,-,b,z,-,-,i,-,-,-,-,-,-,-,-,-,-,3,-
tara1319,-,-,-,-,-,-,-,b,z,-,-,i,-,-,-,-,-,-,-,-,-,-,3,l
ikem1235,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
chik1251,-,i,-,-,-,d,o,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,u,-
kuma1281,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
naga1405,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,7,-,-,-
miya1258,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
oita1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
toky1238,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
yama1263,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
hokk1243,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
gifu1238,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
gifu1238,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
shiz1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
gunm1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
chic1269,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
toch1258,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
kana1290,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
iyob1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
tott1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
miee1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
kaga1258,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
toku1245,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
kyot1238,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
osak1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
waka1279,b,e,t,a,d,z,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,i,-
shig1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
kobe1244,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
okay1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
yama1261,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
fuku1241,-,-,-,-,-,n,i,m,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
kana1289,-,-,-,-,-,n,e,m,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
naga1408,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
hiro1237,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
ibar1242,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
chib1248,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
hata1244,-,i,-,-,d,z,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
toya1237,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
niig1237,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
fuku1243,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
send1240,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
yama1262,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
akit1240,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
tsug1237,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
kese1237,-,-,-,-,-,-,-,n,-,e,m,a,-,-,-,-,-,-,-,-,r,-,u,-
izum1237,-,-,-,-,-,S,i,w,-,-,-,a,t,S,a,N,k,o,S,i,r,-,u,-
hach1239,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,u,-
saga1265,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
nort2935,-,-,-,-,-,s,u,w,-,-,-,a,-,-,-,-,-,-,-,-,7,-,-,-
oldj1239,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,r,-,u,-
