language,x1,x2,x3,x4,x5,x6,x7
ishi1240,h,a,-,-,N,-,-
take1256,p,a,-,-,N,-,-
hate1238,p,a,-,-,N,-,-
naze1238,h,a,-,g,i,-,-
okin1244,-,-,-,S,i,s,a
yona1241,s,a,n,d,a,-,-
ikem1235,h,a,d,Z,i,-,3
chik1251,-,a,-,S,i,-,-
kuma1281,-,a,-,S,i,-,-
naga1405,-,a,-,S,i,-,-
miya1258,-,a,-,S,i,-,-
oita1237,-,a,-,S,i,-,-
toky1238,-,a,-,S,i,-,-
yama1263,-,a,-,S,i,-,-
hokk1243,-,a,-,S,i,-,-
gifu1238,-,a,-,S,i,-,-
gifu1238,-,a,-,S,i,-,-
shiz1237,-,a,-,S,i,-,-
gunm1237,-,a,-,S,i,-,-
chic1269,-,a,-,S,i,-,-
toch1258,-,a,-,S,i,-,-
kana1290,-,a,-,S,i,-,-
iyob1237,-,a,-,S,i,-,-
tott1237,-,a,-,S,i,-,-
miee1237,-,a,-,S,i,-,-
kaga1258,-,a,-,S,i,-,-
toku1245,-,a,-,S,i,-,-
kyot1238,-,a,-,S,i,-,-
osak1237,-,a,-,S,i,-,-
waka1279,-,a,-,S,i,-,-
shig1237,-,a,-,S,i,-,-
kobe1244,-,a,-,S,i,-,-
okay1237,-,a,-,S,i,-,-
yama1261,-,a,-,S,i,-,-
fuku1241,-,a,-,S,i,-,-
kana1289,-,a,-,S,i,-,-
naga1408,-,a,-,S,i,-,-
hiro1237,-,a,-,S,i,-,-
ibar1242,-,a,-,S,i,-,-
chib1248,-,a,-,S,i,-,-
hata1244,-,a,-,S,i,-,-
toya1237,-,a,-,S,i,-,-
niig1237,-,a,-,S,i,-,-
fuku1243,-,a,-,s,u,-,-
send1240,-,a,-,s,u,-,-
yama1262,-,a,-,s,u,-,-
akit1240,-,a,-,s,u,-,-
tsug1237,-,a,-,s,u,-,-
kese1237,-,a,-,s,u,-,-
izum1237,-,a,-,S,i,-,-
hach1239,-,a,-,S,i,-,-
saga1265,-,a,-,S,i,-,-
nort2935,-,a,-,S,-,-,-
oldj1239,-,a,-,S,i,-,-
