language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,7,u,-,t,s,-,u,N
take1256,-,i,-,r,-,-,u,N
hate1238,7,u,-,t,s,-,u,N
naze1238,7,u,-,t,S,-,u,N
okin1244,7,u,7,t,-,-,u,N
yona1241,7,u,-,t,-,-,u,N
miya1260,v,u,7,t,-,-,u,N
irab1238,-,-,-,-,-,-,-,l
tara1319,-,i,-,l,-,-,-,-
ikem1235,-,u,-,t,s,i,3,-
chik1251,-,u,-,t,s,-,u,-
kuma1281,-,u,-,t,s,-,u,-
naga1405,-,u,-,t,s,-,u,-
miya1258,-,u,-,t,s,-,u,-
oita1237,-,u,-,t,-,-,u,-
toky1238,-,u,-,t,s,-,u,-
yama1263,-,u,-,t,s,-,u,-
hokk1243,-,u,-,t,s,-,u,-
gifu1238,-,u,-,t,s,-,u,-
gifu1238,-,u,-,t,s,-,u,-
shiz1237,-,u,-,t,s,-,u,-
gunm1237,b,u,-,t,s,-,u,-
chic1269,b,u,-,t,s,-,u,-
toch1258,-,u,-,t,s,-,u,-
kana1290,-,u,-,t,s,-,u,-
iyob1237,-,u,-,t,s,-,u,-
tott1237,-,u,-,t,s,-,u,-
miee1237,-,u,-,t,s,-,u,-
kaga1258,-,u,-,t,s,-,u,-
toku1245,-,u,-,t,s,-,u,-
kyot1238,-,u,-,t,s,-,u,-
osak1237,-,u,-,t,s,-,u,-
waka1279,-,u,-,t,s,-,u,-
shig1237,-,u,-,t,s,-,u,-
kobe1244,-,u,-,t,s,-,u,-
okay1237,-,u,-,t,s,-,u,-
yama1261,-,u,-,t,s,-,u,-
fuku1241,-,u,-,t,s,-,u,-
kana1289,-,u,-,t,s,-,u,-
naga1408,b,u,-,t,s,-,u,-
hiro1237,-,u,-,t,s,-,u,-
ibar1242,b,u,-,t,s,-,u,-
chib1248,-,u,-,t,s,-,u,-
hata1244,-,u,-,t,-,-,u,-
toya1237,-,u,-,t,s,-,u,-
niig1237,-,u,-,t,s,-,u,-
fuku1243,b,u,-,d,z,-,u,-
send1240,-,u,-,d,z,-,u,-
yama1262,b,u,-,d,Z,-,i,-
akit1240,-,u,-,d,Z,-,i,-
tsug1237,-,u,-,d,z,-,u,-
kese1237,-,u,-,d,z,-,u,-
izum1237,-,o,-,t,S,-,i,-
hach1239,-,u,-,t,s,-,u,-
saga1265,-,u,-,t,s,-,u,-
nort2935,-,u,-,7,-,-,-,-
oldj1239,-,u,-,t,s,-,u,-
