language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,-,-,g,a,-,d,u,-
ishi1240,-,-,N,-,-,g,a,-
take1256,-,-,n,-,-,-,a,-
take1256,-,-,n,-,-,-,a,-
hate1238,-,-,n,a,-,g,a,-
hate1238,-,-,S,-,-,-,i,-
naze1238,-,-,t,-,-,S,i,-
naze1238,-,-,n,a,N,t,i,3
okin1244,-,-,n,-,-,-,e,-
okin1244,-,-,n,e,-,t,i,-
miya1260,-,-,N,-,-,-,-,-
miya1260,-,-,N,-,-,-,-,-
irab1238,-,-,N,-,-,-,-,-
irab1238,-,-,N,-,-,-,-,-
tara1319,-,-,N,-,-,-,-,-
tara1319,-,-,N,-,-,-,-,-
ikem1235,-,-,N,-,-,-,-,-
ikem1235,-,-,N,-,-,-,-,-
chik1251,-,-,g,-,-,-,e,-
chik1251,-,-,d,-,-,-,e,-
kuma1281,-,-,n,-,-,-,i,-
kuma1281,-,-,d,-,-,-,e,-
naga1405,-,-,n,-,-,-,i,-
naga1405,-,-,d,-,-,-,e,-
miya1258,-,-,n,-,-,-,i,-
miya1258,-,-,d,-,-,Z,e,-
oita1237,-,-,d,-,-,Z,i,-
toky1238,-,-,n,-,-,-,i,-
toky1238,-,-,d,-,-,-,e,-
yama1263,-,-,n,-,-,-,i,-
yama1263,-,-,d,-,-,-,e,-
hokk1243,-,-,n,-,-,-,i,-
hokk1243,-,-,d,-,-,-,e,-
gifu1238,-,-,n,-,-,-,i,-
gifu1238,-,-,d,-,-,-,e,-
gifu1238,-,-,n,-,-,-,i,-
gifu1238,-,-,d,-,-,-,e,-
shiz1237,-,-,d,-,-,-,e,-
gunm1237,-,-,n,-,-,-,i,-
gunm1237,-,-,d,-,-,-,e,-
chic1269,-,-,-,-,-,-,e,-
chic1269,-,-,d,-,-,-,e,-
toch1258,-,-,n,-,-,-,i,-
toch1258,-,-,d,-,-,-,e,-
kana1290,-,-,-,-,-,-,e,-
kana1290,-,-,d,-,-,-,e,-
iyob1237,-,-,n,-,-,-,i,-
iyob1237,-,-,d,-,-,-,e,-
tott1237,-,-,n,-,-,-,i,-
tott1237,k,a,r,-,-,-,a,-
miee1237,-,-,n,-,-,-,i,-
miee1237,-,-,d,-,-,-,e,-
kaga1258,-,-,n,-,-,-,i,-
kaga1258,-,-,d,-,-,-,e,-
toku1245,-,-,n,-,-,-,i,-
toku1245,-,-,d,-,-,-,e,-
kyot1238,-,-,n,-,-,-,i,-
kyot1238,-,-,d,-,-,-,e,-
osak1237,-,-,n,-,-,-,i,-
osak1237,-,-,d,-,-,-,e,-
waka1279,-,-,n,-,-,-,i,-
waka1279,-,-,d,-,-,-,e,-
shig1237,-,-,n,-,-,-,i,-
shig1237,-,-,d,-,-,-,e,-
kobe1244,-,-,n,-,-,-,i,-
kobe1244,-,-,d,-,-,-,e,-
okay1237,-,-,d,-,-,-,e,-
yama1261,-,-,n,-,-,-,i,-
yama1261,-,-,d,-,-,-,e,-
fuku1241,-,-,n,-,-,-,i,-
fuku1241,-,-,d,-,-,-,e,-
kana1289,-,-,n,-,-,-,i,-
kana1289,-,-,d,-,-,-,e,-
naga1408,-,-,d,-,-,-,e,-
hiro1237,-,-,-,-,-,-,i,-
hiro1237,-,-,d,-,-,-,e,-
ibar1242,-,-,s,-,-,-,a,-
ibar1242,-,-,d,-,-,-,e,-
chib1248,-,-,N,-,-,-,-,-
chib1248,-,-,d,-,-,-,e,-
hata1244,-,-,n,-,-,-,i,-
hata1244,-,-,N,-,-,d,e,-
toya1237,-,-,n,-,-,-,i,-
toya1237,-,-,d,-,-,-,e,-
niig1237,-,-,n,-,-,-,i,-
niig1237,-,-,d,-,-,-,e,-
fuku1243,-,-,s,-,-,-,a,-
fuku1243,-,-,d,-,-,-,e,-
send1240,-,-,d,-,-,-,e,-
yama1262,-,-,s,-,-,-,a,-
yama1262,N,-,d,-,-,-,e,-
akit1240,-,-,s,-,-,-,a,-
akit1240,-,-,d,-,-,-,e,-
tsug1237,-,-,s,-,-,-,a,-
tsug1237,-,-,d,-,-,-,e,-
kese1237,-,-,s,-,-,-,a,-
kese1237,-,-,d,-,-,-,e,-
izum1237,-,-,n,-,-,-,i,-
izum1237,-,-,d,-,-,-,e,-
hach1239,-,-,n,-,-,-,i,-
hach1239,-,-,d,-,-,-,e,-
saga1265,-,-,n,-,-,-,i,-
saga1265,-,-,d,-,-,-,e,-
nort2935,-,-,k,-,-,-,e,-
nort2935,-,-,d,-,-,-,e,-
oldj1239,-,-,n,-,-,-,i,-
oldj1239,-,-,t,-,-,-,e,-
