language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,-,-,-,a,g,i,r,u,-,-,-,-,N
take1256,-,-,p,a,k,-,-,u,-,-,-,-,N
hate1238,-,-,m,-,-,-,-,u,d,u,S,i,N
naze1238,-,-,h,a,k,y,-,u,-,-,-,-,N
okin1244,-,-,b,a,k,-,-,u,-,-,-,-,N
yona1241,-,-,h,a,g,-,-,u,-,-,-,-,N
irab1238,-,-,p,a,7,-,t,i,-,-,-,-,l
ikem1235,-,-,h,a,b,-,-,u,-,-,-,-,-
chik1251,-,-,h,a,k,-,-,u,-,-,-,-,-
kuma1281,-,-,h,a,k,-,-,u,-,-,-,-,-
naga1405,t,o,s,-,-,-,-,u,-,-,-,-,-
miya1258,-,-,h,a,k,-,-,u,-,-,-,-,-
oita1237,-,-,h,a,k,-,-,u,-,-,-,-,-
toky1238,-,-,h,a,k,-,-,u,-,-,-,-,-
yama1263,-,-,h,a,k,-,-,u,-,-,-,-,-
hokk1243,-,-,h,a,k,-,-,u,-,-,-,-,-
gifu1238,-,-,h,a,k,-,-,u,-,-,-,-,-
gifu1238,-,-,h,a,k,-,-,u,-,-,-,-,-
shiz1237,-,-,h,a,k,-,-,u,-,-,-,-,-
gunm1237,-,-,h,a,k,-,-,u,-,-,-,-,-
chic1269,-,-,h,a,k,-,-,u,-,-,-,-,-
toch1258,-,-,h,a,g,-,-,u,-,-,-,-,-
kana1290,-,-,h,a,k,-,-,u,-,-,-,-,-
iyob1237,-,-,h,a,k,-,-,u,-,-,-,-,-
tott1237,-,-,h,a,k,-,-,u,-,-,-,-,-
miee1237,-,-,h,a,k,-,-,u,-,-,-,-,-
kaga1258,-,-,h,a,k,-,-,u,-,-,-,-,-
toku1245,-,-,h,a,k,-,-,u,-,-,-,-,-
kyot1238,-,-,h,a,k,-,-,u,-,-,-,-,-
osak1237,-,-,h,a,k,-,-,u,-,-,-,-,-
waka1279,-,-,h,a,k,-,-,u,-,-,-,-,-
shig1237,-,-,h,a,k,-,-,u,-,-,-,-,-
kobe1244,-,-,h,a,k,-,-,u,-,-,-,-,-
okay1237,-,-,h,a,k,-,-,u,-,-,-,-,-
yama1261,-,-,h,a,k,-,-,u,-,-,-,-,-
fuku1241,-,-,h,a,k,-,-,u,-,-,-,-,-
kana1289,-,-,h,a,k,-,-,u,-,-,-,-,-
naga1408,-,-,h,a,k,-,-,u,-,-,-,-,-
hiro1237,-,-,h,a,k,-,-,u,-,-,-,-,-
ibar1242,-,-,h,a,k,-,-,u,-,-,-,-,-
chib1248,-,-,h,a,-,-,-,u,-,-,-,-,-
hata1244,-,-,h,a,k,-,-,u,-,-,-,-,-
toya1237,-,-,h,a,k,-,-,u,-,-,-,-,-
niig1237,-,-,h,a,k,-,-,u,-,-,-,-,-
fuku1243,-,-,h,a,g,-,-,u,-,-,-,-,-
send1240,-,-,h,a,g,-,-,u,-,-,-,-,-
yama1262,-,-,h,a,g,-,-,u,-,-,-,-,-
akit1240,-,-,h,a,g,-,-,u,-,-,-,-,-
tsug1237,-,-,h,a,g,-,-,u,-,-,-,-,-
kese1237,-,-,h,a,g,-,-,u,-,-,-,-,-
izum1237,-,-,h,a,k,-,-,u,-,-,-,-,-
hach1239,-,-,h,a,k,-,-,u,-,-,-,-,-
saga1265,-,-,h,a,k,-,-,u,-,-,-,-,-
nort2935,-,-,-,a,g,-,-,u,-,-,-,-,7
oldj1239,-,-,h,a,k,-,-,u,-,-,-,-,-
