language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,-,-,y,a,k,-,u,N
take1256,-,-,y,a,k,-,u,N
hate1238,-,-,y,a,g,-,u,N
naze1238,-,-,y,a,k,y,u,N
okin1244,-,-,y,a,k,-,u,N
yona1241,-,-,d,a,g,-,u,N
irab1238,-,-,y,a,b,-,u,-
ikem1235,-,-,y,a,b,-,u,-
chik1251,-,-,y,a,k,-,u,-
kuma1281,-,-,y,a,k,-,u,-
naga1405,-,-,y,a,k,-,u,-
miya1258,-,-,y,a,k,-,u,-
oita1237,-,-,y,a,k,-,u,-
toky1238,-,-,y,a,k,-,u,-
yama1263,-,-,y,a,k,-,u,-
hokk1243,-,-,y,a,k,-,u,-
gifu1238,-,-,y,a,k,-,u,-
gifu1238,-,-,y,a,k,-,u,-
shiz1237,-,-,y,a,k,-,u,-
gunm1237,-,-,y,a,g,-,u,-
chic1269,-,-,y,a,k,-,u,-
toch1258,-,-,y,a,g,-,u,-
kana1290,-,-,y,a,k,-,u,-
iyob1237,-,-,y,a,k,-,u,-
tott1237,-,-,y,a,k,-,u,-
miee1237,-,-,y,a,k,-,u,-
kaga1258,-,-,y,a,k,-,u,-
toku1245,-,-,y,a,k,-,u,-
kyot1238,-,-,t,a,k,-,u,-
osak1237,-,-,y,a,k,-,u,-
waka1279,-,-,y,a,k,-,u,-
shig1237,-,-,t,a,k,-,u,-
kobe1244,-,-,y,a,k,-,u,-
okay1237,-,-,y,a,k,-,u,-
yama1261,-,-,y,a,k,-,u,-
fuku1241,-,-,y,a,k,-,u,-
kana1289,-,-,y,a,k,-,u,-
naga1408,-,-,y,a,k,-,u,-
hiro1237,-,-,y,a,k,-,u,-
ibar1242,-,-,y,a,g,-,u,-
chib1248,-,-,y,a,k,-,u,-
hata1244,-,-,y,a,k,-,u,-
toya1237,-,-,y,a,k,-,u,-
niig1237,-,-,y,a,k,-,u,-
fuku1243,-,-,y,a,g,-,u,-
send1240,-,-,y,a,g,-,u,-
yama1262,-,-,y,a,g,-,u,-
akit1240,-,-,y,a,g,-,u,-
tsug1237,-,-,y,a,g,-,u,-
kese1237,-,-,y,a,g,-,u,-
izum1237,-,-,y,a,k,-,u,-
hach1239,-,-,y,a,k,-,u,-
saga1265,-,-,y,a,k,-,u,-
nort2935,-,-,y,a,7,-,-,-
oldj1239,m,o,y,-,-,-,u,-
