language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,k,a,-,-,-,-,-,b,-,-,-,u,N
take1256,k,a,-,-,-,-,-,b,-,-,-,u,N
hate1238,k,a,-,-,-,-,-,b,-,-,-,u,N
naze1238,k,a,d,-,-,-,-,z,-,a,S,u,N
okin1244,h,a,d,-,-,-,-,Z,-,a,s,u,N
yona1241,k,a,-,-,-,-,-,b,-,-,-,u,N
miya1260,k,a,-,-,-,-,-,b,z,i,-,3,-
irab1238,k,a,-,-,-,-,-,m,-,-,-,-,-
tara1319,k,a,-,-,-,-,-,b,z,i,-,3,-
ikem1235,k,a,-,-,-,-,-,m,-,-,-,-,-
chik1251,-,-,n,i,o,-,-,-,-,-,-,u,-
kuma1281,k,a,d,z,u,-,-,m,-,-,-,u,-
naga1405,k,a,d,z,u,-,-,m,-,-,-,u,-
miya1258,k,a,d,z,a,-,-,m,-,-,-,u,-
oita1237,k,a,d,z,a,-,-,m,-,-,-,u,-
toky1238,k,a,-,-,-,-,-,N,-,-,-,u,-
yama1263,k,a,-,-,-,-,-,N,-,-,-,u,-
hokk1243,k,a,-,-,-,-,-,N,-,-,-,u,-
gifu1238,k,a,d,z,a,-,-,N,-,a,k,u,-
gifu1238,k,a,-,-,-,-,-,g,-,-,-,u,-
shiz1237,k,a,-,-,-,-,-,N,-,-,-,u,-
gunm1237,k,a,-,-,-,-,-,g,-,-,-,u,-
chic1269,k,a,-,-,-,-,-,k,-,-,-,u,-
toch1258,k,a,-,-,-,-,-,m,-,-,-,u,-
kana1290,k,a,-,-,-,-,-,N,-,-,-,u,-
iyob1237,k,a,d,z,a,-,-,m,-,-,-,u,-
tott1237,k,a,-,-,-,-,-,g,-,-,-,u,-
miee1237,k,a,-,-,-,-,-,g,-,-,-,u,-
kaga1258,-,-,n,i,o,-,-,-,-,-,-,u,-
toku1245,k,a,d,z,a,-,-,m,-,-,-,u,-
kyot1238,-,-,-,-,-,-,-,n,i,o,-,u,-
osak1237,-,-,-,-,-,-,-,n,i,o,-,u,-
waka1279,k,a,-,-,-,-,-,N,g,-,-,u,-
shig1237,k,a,d,z,a,-,-,N,-,a,s,u,-
kobe1244,k,a,d,z,a,-,-,k,-,a,s,u,-
okay1237,-,-,-,-,-,-,-,n,i,o,-,u,-
yama1261,-,-,-,-,-,-,-,n,i,y,-,o,-
fuku1241,k,a,-,-,-,-,-,N,-,-,-,u,-
kana1289,k,a,-,-,-,-,-,N,-,-,-,u,-
naga1408,k,a,-,-,-,-,-,N,-,-,-,u,-
hiro1237,k,a,d,z,a,-,-,m,-,-,-,u,-
ibar1242,k,a,-,-,-,-,-,m,-,-,-,u,-
chib1248,k,a,-,-,-,-,-,m,-,-,-,u,-
hata1244,k,a,-,-,-,-,-,m,-,-,-,u,-
toya1237,k,a,d,z,a,k,a,k,-,-,-,u,-
niig1237,k,a,-,-,-,-,-,g,-,-,-,u,-
fuku1243,k,a,-,-,-,-,-,N,-,-,-,u,-
send1240,k,a,-,-,-,-,-,N,-,-,-,u,-
yama1262,k,a,-,-,-,-,-,N,-,-,-,u,-
akit1240,k,a,-,-,-,-,-,m,-,-,-,u,-
tsug1237,k,a,-,-,-,-,-,m,-,a,r,u,-
kese1237,k,a,-,-,-,-,-,N,-,-,-,u,-
izum1237,-,-,-,-,-,-,-,n,e,-,-,o,-
hach1239,k,a,-,-,-,-,-,m,-,a,r,u,-
saga1265,k,a,d,z,u,-,-,m,-,-,-,u,-
nort2935,k,a,d,-,-,-,-,z,-,-,-,u,N
oldj1239,k,a,-,-,-,-,-,g,-,-,-,u,-
