language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,n,-,-,-,-,-,i,-,-,-,-,-,-
take1256,n,-,-,-,-,-,i,-,-,-,-,-,-
hate1238,n,-,-,-,-,-,i,-,-,N,-,-,-
naze1238,n,i,3,g,u,r,i,-,-,-,-,-,-
okin1244,n,-,-,-,-,-,i,-,-,-,-,-,-
yona1241,n,-,-,-,-,-,i,-,-,-,-,-,-
miya1260,n,-,-,-,-,-,i,-,-,-,-,-,-
irab1238,n,-,-,-,-,-,i,-,-,-,-,-,-
tara1319,n,-,-,-,-,-,i,-,-,v,-,u,l
ikem1235,n,-,-,-,-,-,i,-,-,-,-,-,-
chik1251,n,-,-,-,-,-,e,-,-,-,-,-,-
kuma1281,n,-,-,-,-,-,e,-,-,-,-,-,-
naga1405,n,-,-,-,-,-,e,-,-,-,-,-,-
miya1258,5,-,-,-,-,-,e,-,-,-,-,-,-
oita1237,n,-,-,-,-,-,e,-,-,-,-,-,-
toky1238,n,-,-,-,-,-,e,-,-,-,-,-,-
yama1263,n,-,-,-,-,-,e,-,-,-,-,-,-
hokk1243,n,-,-,-,-,-,e,-,-,-,-,-,-
gifu1238,n,-,-,-,-,-,e,-,-,-,-,-,-
gifu1238,n,-,-,-,-,-,e,-,-,-,-,-,-
shiz1237,n,-,-,-,-,-,e,-,-,7,k,o,-
gunm1237,n,-,-,-,-,-,e,-,-,7,k,o,-
chic1269,n,-,-,-,-,-,e,-,-,7,k,o,-
toch1258,n,-,-,-,-,-,e,-,-,-,-,-,-
kana1290,n,-,-,-,-,-,e,-,-,7,k,o,-
iyob1237,n,-,-,-,-,-,e,-,-,-,-,-,-
tott1237,n,-,-,-,-,-,e,-,-,-,-,-,-
miee1237,n,-,-,-,-,-,e,-,-,-,-,-,-
kaga1258,n,-,-,-,-,-,e,-,-,-,-,-,-
toku1245,n,-,-,-,-,-,e,-,-,-,-,-,-
kyot1238,n,-,-,-,-,-,e,-,-,-,-,-,-
osak1237,n,-,-,-,-,-,e,-,-,-,-,-,-
waka1279,n,-,-,-,-,-,e,-,-,-,-,-,-
shig1237,n,-,-,-,-,-,e,-,-,-,-,-,-
kobe1244,n,-,-,-,-,-,e,-,-,-,-,-,-
okay1237,n,-,-,-,-,-,e,-,-,-,-,-,-
yama1261,n,-,-,-,-,-,e,-,-,-,-,-,-
fuku1241,n,-,-,-,-,-,e,-,-,-,-,-,-
kana1289,n,-,-,-,-,-,e,-,-,-,-,-,-
naga1408,n,-,-,-,-,-,e,-,-,-,-,-,-
hiro1237,n,-,-,-,-,-,e,-,-,-,-,-,-
ibar1242,n,-,-,-,-,-,e,-,-,7,k,o,-
chib1248,n,-,-,-,-,-,e,b,o,7,k,a,-
hata1244,n,-,-,-,-,-,e,-,-,-,-,-,-
toya1237,n,-,-,-,-,-,e,-,-,-,-,-,-
niig1237,n,-,-,-,-,-,e,-,-,-,-,-,-
fuku1243,n,-,-,-,-,-,e,-,-,7,k,o,-
send1240,n,-,-,-,-,-,e,-,-,7,k,o,-
yama1262,n,-,-,-,-,-,e,-,-,7,k,o,-
akit1240,n,-,-,-,-,-,e,-,-,-,-,-,-
tsug1237,n,-,-,-,-,-,e,-,-,-,-,-,-
kese1237,n,-,-,-,-,-,e,-,-,7,k,o,-
izum1237,n,-,-,-,-,-,e,-,-,-,-,-,-
hach1239,n,-,-,-,-,-,e,-,-,7,k,o,-
saga1265,n,-,-,-,-,-,e,-,-,-,-,-,-
nort2935,n,-,-,-,-,-,e,-,-,-,-,-,-
oldj1239,n,-,-,-,-,-,e,-,-,-,-,-,-
