language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,-,7,-,i,t,s,i,3
take1256,-,-,-,i,t,S,-,i
hate1238,-,7,-,i,t,s,i,3
naze1238,-,-,-,i,t,s,i,3
okin1244,-,-,-,i,t,S,-,i
yona1241,-,7,-,i,t,S,-,i
miya1260,-,-,-,i,t,s,i,3
irab1238,-,-,-,i,t,s,i,3
tara1319,-,-,-,i,t,s,i,3
ikem1235,-,-,-,i,t,s,i,3
chik1251,-,-,-,i,t,s,-,u
kuma1281,-,-,-,i,t,s,-,u
naga1405,-,-,-,i,t,s,-,u
miya1258,-,-,-,i,t,s,-,u
oita1237,-,-,-,i,t,-,-,u
toky1238,-,-,-,i,t,s,-,u
yama1263,-,-,-,i,t,s,-,u
hokk1243,-,-,-,i,t,s,-,u
gifu1238,-,-,-,i,t,s,-,u
gifu1238,-,-,-,i,t,s,-,u
shiz1237,-,-,-,i,t,s,-,u
gunm1237,-,-,-,i,t,s,-,u
chic1269,-,-,-,i,t,s,-,u
toch1258,-,-,-,i,t,s,-,u
kana1290,-,-,-,i,t,s,-,u
iyob1237,-,-,-,i,t,s,-,u
tott1237,-,-,-,i,t,s,-,u
miee1237,-,-,-,i,t,s,-,u
kaga1258,-,-,-,i,t,s,-,u
toku1245,-,-,-,i,t,s,-,u
kyot1238,-,-,-,i,t,s,-,u
osak1237,-,-,-,i,t,s,-,u
waka1279,-,-,-,i,t,s,-,u
shig1237,-,-,-,i,t,s,-,u
kobe1244,-,-,-,i,t,s,-,u
okay1237,-,-,-,i,t,s,-,u
yama1261,-,-,-,i,t,s,-,u
fuku1241,-,-,-,i,t,s,-,u
kana1289,-,-,-,i,t,s,-,u
naga1408,-,-,-,e,t,s,-,u
hiro1237,-,-,-,i,t,s,-,u
ibar1242,-,-,-,e,d,z,-,u
chib1248,-,-,-,i,t,s,-,u
hata1244,i,t,u,i,t,s,-,u
toya1237,-,-,-,i,t,s,-,u
niig1237,-,-,-,e,t,s,-,u
fuku1243,-,-,-,i,d,z,-,u
send1240,-,-,-,e,d,z,-,u
yama1262,-,-,-,e,d,Z,-,i
akit1240,-,-,-,e,d,Z,-,i
tsug1237,-,-,-,i,d,z,-,u
kese1237,-,-,-,e,d,z,-,u
izum1237,-,-,-,e,t,S,-,i
hach1239,-,-,-,i,t,s,-,u
saga1265,-,-,-,i,t,s,-,u
nort2935,-,-,-,i,7,-,-,-
oldj1239,-,-,-,i,t,-,-,u
