language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ishi1240,-,-,-,-,-,-,-,-,-,-,s,-,i,-,-,3,t,a,g,u,N
take1256,-,-,-,-,-,-,-,-,-,-,S,-,i,-,t,u,n,a,-,u,N
hate1238,-,-,-,-,-,-,-,-,-,-,k,-,u,-,r,a,s,-,-,u,N
naze1238,-,-,-,-,-,-,S,-,-,i,g,-,u,-,r,-,y,-,-,u,N
okin1244,-,-,-,-,-,-,-,-,-,-,k,-,u,-,r,-,-,-,-,u,N
yona1241,-,-,-,-,-,-,-,-,-,-,7,-,u,-,t,-,7,-,-,u,N
irab1238,-,-,-,-,-,-,-,-,-,-,-,-,u,-,t,-,s,i,-,3,-
tara1319,-,-,-,-,-,-,-,-,-,-,b,-,a,-,d,-,Z,a,-,l,-
ikem1235,-,-,-,-,-,-,-,-,-,-,b,-,u,-,g,a,S,-,-,i,-
chik1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,t,a,k,u,-
kuma1281,-,-,-,-,-,-,-,-,-,-,-,-,u,-,t,-,s,-,-,u,-
naga1405,-,-,-,-,-,-,-,-,-,-,-,-,u,7,t,a,t,a,k,u,-
miya1258,-,-,-,k,u,-,r,-,-,a,s,-,u,-,r,-,-,-,-,u,-
oita1237,-,-,-,-,-,-,-,-,-,-,-,-,u,-,t,-,-,-,-,u,-
toky1238,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
yama1263,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
hokk1243,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
gifu1238,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
gifu1238,-,-,-,-,-,-,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
shiz1237,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
gunm1237,-,-,-,-,-,-,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
chic1269,-,-,-,b,u,N,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
toch1258,-,-,-,-,-,-,h,-,-,a,d,-,a,-,g,-,-,-,-,u,-
kana1290,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
iyob1237,-,-,-,-,-,-,S,i,b,a,-,-,-,-,k,-,-,-,-,u,-
tott1237,-,-,-,-,-,-,d,-,-,o,d,z,u,-,k,-,-,-,-,u,-
miee1237,-,-,-,-,-,-,n,-,-,a,-,g,u,-,r,-,-,-,-,u,-
kaga1258,-,-,-,-,-,-,t,a,t,a,-,-,-,-,k,-,-,-,-,u,-
toku1245,-,-,-,-,-,-,t,a,t,a,-,-,-,-,k,-,-,-,-,u,-
kyot1238,-,-,-,-,-,-,d,-,-,o,t,s,u,-,k,-,-,-,-,u,-
osak1237,-,-,-,-,-,-,d,-,-,o,t,s,u,-,k,-,-,-,-,u,-
waka1279,-,-,-,-,-,-,b,-,-,u,t,s,-,-,-,-,-,-,-,u,-
shig1237,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
kobe1244,-,-,-,-,-,-,d,-,-,o,t,s,u,-,k,-,-,-,-,u,-
okay1237,-,-,-,-,-,-,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
yama1261,-,-,-,-,-,-,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
fuku1241,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
kana1289,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
naga1408,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
hiro1237,-,-,-,-,-,-,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
ibar1242,-,-,-,-,-,-,-,-,-,-,b,-,u,-,t,-,s,-,-,u,-
chib1248,-,-,-,b,u,N,n,-,-,a,g,-,u,-,r,-,-,-,-,u,-
hata1244,-,-,-,-,-,-,t,a,t,a,k,-,-,-,-,-,-,-,-,u,-
toya1237,-,-,-,-,-,-,t,a,t,a,k,-,-,-,-,-,-,-,-,u,-
niig1237,-,-,-,h,a,-,t,-,-,a,k,-,-,-,-,-,-,-,-,u,-
fuku1243,S,i,7,p,a,-,t,-,-,a,k,-,-,-,-,-,-,-,-,u,-
send1240,-,-,-,-,-,-,h,-,-,a,d,-,a,-,g,-,-,-,-,u,-
yama1262,-,-,-,-,-,-,n,-,-,a,N,-,u,-,r,-,-,-,-,u,-
akit1240,-,-,-,b,u,7,t,-,-,a,d,-,a,-,g,-,-,-,-,u,-
tsug1237,-,-,-,-,-,-,t,-,-,a,t,-,a,-,k,-,-,-,-,u,-
kese1237,-,-,-,-,-,-,h,-,-,a,d,-,a,-,g,-,-,-,-,u,-
izum1237,-,-,-,-,-,-,-,-,-,-,d,-,o,-,d,-,Z,i,k,u,-
hach1239,-,-,-,-,-,-,-,-,-,-,b,-,u,-,t,-,s,-,-,u,-
saga1265,-,-,-,-,-,-,t,a,t,a,k,-,-,-,-,-,-,-,-,u,-
nort2935,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7,-,-,-,-,-,-
oldj1239,-,-,-,-,-,-,-,-,-,-,-,-,u,-,t,-,-,-,-,u,-
