language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
ishi1240,-,-,-,-,b,u,k,u,r,-,i,-,r,-,u,-,-,-,N
take1256,-,-,-,-,b,-,-,u,k,-,u,-,r,-,u,-,-,-,N
hate1238,-,-,-,-,b,u,k,u,r,-,a,-,N,-,-,-,-,-,-
naze1238,-,-,-,-,h,-,-,a,r,-,e,3,r,y,u,-,-,-,N
okin1244,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,7,k,i,N
yona1241,-,-,-,-,k,-,-,u,r,-,i,-,r,-,u,-,-,-,N
miya1260,-,-,-,-,b,u,k,u,r,i,i,-,3,-,-,-,-,-,-
irab1238,-,-,-,-,b,u,k,u,r,-,i,-,l,-,-,-,-,-,-
tara1319,-,-,-,-,b,u,k,u,r,-,i,-,l,-,-,-,-,-,-
ikem1235,-,-,-,-,b,u,k,u,r,-,i,-,-,-,-,-,-,-,-
chik1251,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
naga1405,-,-,-,-,h,-,-,a,-,-,-,-,r,-,u,-,-,-,7
miya1258,m,u,k,a,b,-,-,a,r,-,u,-,r,-,u,-,-,-,-
oita1237,-,-,-,-,h,-,-,a,r,-,u,-,r,-,u,-,-,-,-
toky1238,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
yama1263,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
hokk1243,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
gifu1238,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
gifu1238,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
shiz1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
gunm1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
chic1269,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
toch1258,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
kana1290,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
iyob1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
tott1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
miee1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
kaga1258,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
toku1245,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
kyot1238,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
osak1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
waka1279,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
shig1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
kobe1244,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
okay1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
yama1261,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
fuku1241,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
kana1289,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
naga1408,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
hiro1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
ibar1242,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
chib1248,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
toya1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
niig1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
fuku1243,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
send1240,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
yama1262,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
akit1240,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
tsug1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
kese1237,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
izum1237,-,-,-,-,h,-,-,a,r,-,e,-,-,-,-,-,-,-,-
hach1239,-,-,-,-,h,-,-,a,r,-,e,-,r,-,u,-,-,-,-
saga1265,-,-,-,-,h,-,-,a,-,-,-,-,r,-,u,-,-,-,7
nort2935,-,-,-,-,h,-,-,a,-,-,-,-,r,-,u,-,-,-,7
oldj1239,-,-,-,-,h,-,-,a,-,-,-,-,r,-,u,-,-,-,-
