language,x1,x2,x3,x4,x5
ishi1240,y,u,-,d,a
take1256,y,u,-,d,a
hate1238,y,u,-,d,a
naze1238,y,u,-,d,a
okin1244,y,u,-,r,a
yona1241,y,u,-,d,a
miya1260,y,u,-,d,a
irab1238,y,u,-,d,a
tara1319,y,u,-,d,a
ikem1235,y,u,-,d,a
chik1251,-,e,-,d,a
kuma1281,y,e,-,d,a
naga1405,-,e,-,d,a
miya1258,-,e,-,d,a
oita1237,y,e,-,d,a
toky1238,-,e,-,d,a
yama1263,-,e,-,d,a
hokk1243,-,e,-,d,a
gifu1238,-,e,-,d,a
gifu1238,-,e,-,d,a
shiz1237,-,e,-,d,a
gunm1237,-,e,-,d,a
chic1269,-,e,-,d,a
toch1258,-,e,-,d,a
kana1290,-,e,-,d,a
iyob1237,-,e,-,d,a
tott1237,-,e,-,d,a
miee1237,-,e,-,d,a
kaga1258,-,e,-,d,a
toku1245,-,e,-,d,a
kyot1238,-,e,-,d,a
osak1237,-,e,-,d,a
waka1279,-,e,-,d,a
shig1237,-,e,-,d,a
kobe1244,-,e,-,d,a
okay1237,-,e,-,d,a
yama1261,-,e,-,d,a
fuku1241,-,e,-,d,a
kana1289,-,e,-,d,a
naga1408,-,e,-,d,a
hiro1237,-,e,-,d,a
ibar1242,-,e,-,d,a
chib1248,-,e,-,d,a
hata1244,-,e,N,d,a
toya1237,-,e,-,d,a
niig1237,-,e,-,d,a
fuku1243,-,e,-,d,a
send1240,-,e,N,d,a
yama1262,-,e,N,d,a
akit1240,-,e,N,d,a
tsug1237,-,e,N,d,a
kese1237,-,e,N,d,a
izum1237,-,e,-,d,a
hach1239,y,e,-,d,a
saga1265,-,e,-,d,a
nort2935,-,e,-,d,a
oldj1239,-,e,-,d,a
