language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,p,a,n,a,-,-,-,-
take1256,p,a,n,a,-,-,-,-
hate1238,p,a,n,a,-,-,-,-
naze1238,h,a,n,a,-,-,-,-
okin1244,b,a,n,a,-,-,-,-
yona1241,h,a,n,a,b,u,r,u
miya1260,p,a,n,a,-,-,-,-
irab1238,p,a,n,a,-,-,-,-
tara1319,p,a,n,a,-,-,-,-
ikem1235,h,a,n,a,-,-,-,-
chik1251,h,a,n,a,-,-,-,-
kuma1281,h,a,n,a,-,-,-,-
naga1405,h,a,n,a,-,-,-,-
miya1258,h,a,n,a,-,-,-,-
oita1237,h,a,n,a,-,-,-,-
toky1238,h,a,n,a,-,-,-,-
yama1263,h,a,n,a,-,-,-,-
hokk1243,h,a,n,a,-,-,-,-
gifu1238,h,a,n,a,-,-,-,-
gifu1238,h,a,n,a,-,-,-,-
shiz1237,h,a,n,a,-,-,-,-
gunm1237,h,a,n,a,-,-,-,-
chic1269,h,a,n,a,-,-,-,-
toch1258,h,a,n,a,-,-,-,-
kana1290,h,a,n,a,-,-,-,-
iyob1237,h,a,n,a,-,-,-,-
tott1237,h,a,n,a,-,-,-,-
miee1237,h,a,n,a,-,-,-,-
kaga1258,h,a,n,a,-,-,-,-
toku1245,h,a,n,a,-,-,-,-
kyot1238,h,a,n,a,-,-,-,-
osak1237,h,a,n,a,-,-,-,-
waka1279,h,a,n,a,-,-,-,-
shig1237,h,a,n,a,-,-,-,-
kobe1244,h,a,n,a,-,-,-,-
okay1237,h,a,n,a,-,-,-,-
yama1261,h,a,n,a,-,-,-,-
fuku1241,h,a,n,a,-,-,-,-
kana1289,h,a,n,a,-,-,-,-
naga1408,h,a,n,a,-,-,-,-
hiro1237,h,a,n,a,-,-,-,-
ibar1242,h,a,n,a,-,-,-,-
chib1248,h,a,n,a,-,-,-,-
hata1244,h,a,n,a,-,-,-,-
toya1237,h,a,n,a,-,-,-,-
niig1237,h,a,n,a,-,-,-,-
fuku1243,h,a,n,a,-,-,-,-
send1240,h,a,n,a,-,-,-,-
yama1262,h,a,n,a,-,-,-,-
akit1240,h,a,n,a,-,-,-,-
tsug1237,h,a,n,a,-,-,-,-
kese1237,h,a,n,a,-,-,-,-
izum1237,h,a,n,a,-,-,-,-
hach1239,h,a,n,a,-,-,-,-
saga1265,h,a,n,a,-,-,-,-
nort2935,h,a,n,a,-,-,-,-
oldj1239,h,a,n,a,-,-,-,-
