language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,-,-,k,a,-,d,-,-,z,a,m,e,-
take1256,-,-,-,-,k,a,-,k,-,u,s,-,-,u,N
hate1238,-,-,-,-,h,a,-,k,-,o,s,-,-,u,N
naze1238,-,-,-,-,k,a,N,g,-,o,y,-,-,u,N
okin1244,-,-,-,-,h,a,-,k,-,u,s,-,-,u,N
yona1241,-,-,-,-,k,a,-,m,-,-,-,-,-,i,-
miya1260,-,-,-,-,k,a,-,7,b,u,s,i,-,3,-
tara1319,-,-,-,-,k,a,-,7,b,a,s,i,-,3,-
ikem1235,-,-,-,-,k,a,-,7,b,a,s,i,-,3,-
chik1251,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
kuma1281,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
naga1405,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
miya1258,S,i,7,-,k,a,-,k,-,u,s,-,-,u,-
oita1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
toky1238,-,-,-,-,k,a,-,g,-,u,s,-,-,u,-
yama1263,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
hokk1243,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
gifu1238,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
gifu1238,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
shiz1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
gunm1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
chic1269,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
toch1258,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
kana1290,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
iyob1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
tott1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
miee1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
kaga1258,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
toku1245,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
kyot1238,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
osak1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
waka1279,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
shig1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
kobe1244,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
okay1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
yama1261,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
fuku1241,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
kana1289,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
naga1408,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
hiro1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
ibar1242,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
chib1248,-,-,-,-,k,a,-,-,-,o,s,-,-,u,-
hata1244,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
toya1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
niig1237,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
fuku1243,-,-,-,-,k,a,-,g,-,u,s,-,-,u,-
send1240,-,-,-,-,k,a,-,g,-,u,s,-,-,u,-
yama1262,-,-,-,-,k,a,-,g,-,u,S,-,-,i,-
akit1240,-,-,-,-,k,a,-,g,-,u,S,-,-,i,-
tsug1237,-,-,-,-,k,a,-,g,-,u,s,-,-,u,-
kese1237,-,-,-,-,k,a,-,g,-,u,s,-,-,u,-
izum1237,-,-,-,-,k,a,-,k,-,u,S,-,-,i,-
hach1239,-,-,-,-,n,a,-,b,-,u,s,-,-,u,-
saga1265,-,-,n,a,w,a,-,-,-,-,s,-,-,u,-
nort2935,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
oldj1239,-,-,-,-,k,a,-,k,-,u,s,-,-,u,-
