language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
take1256,-,k,-,-,-,-,i,-,r,-,-,-,u,-
naze1238,-,k,7,i,7,-,i,-,r,-,-,-,o,-
okin1244,-,k,-,-,-,-,i,-,r,-,-,-,u,-
yona1241,-,k,-,-,-,-,i,-,r,-,-,-,u,i
irab1238,-,k,-,-,-,-,i,-,r,-,-,-,u,-
tara1319,-,k,-,-,-,-,i,-,r,-,-,-,u,-
ikem1235,-,t,s,-,-,-,i,3,r,-,-,-,u,-
chik1251,-,k,-,-,-,-,i,-,n,-,-,-,a,-
kuma1281,-,k,-,-,-,-,i,-,n,-,-,-,a,-
naga1405,-,k,-,-,-,-,i,-,r,-,-,-,o,-
miya1258,-,k,-,-,-,-,i,-,r,-,-,-,o,-
oita1237,-,k,-,-,-,-,i,-,n,-,-,-,a,-
toky1238,-,k,-,-,-,-,i,-,r,-,-,-,o,-
yama1263,-,k,-,-,-,-,i,-,r,-,-,-,o,-
hokk1243,-,k,-,-,-,-,i,-,r,-,-,-,o,-
gifu1238,-,k,-,-,-,-,i,-,r,-,-,-,o,-
gifu1238,-,k,-,-,-,-,i,-,-,-,-,-,-,-
shiz1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
gunm1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
chic1269,-,k,-,-,-,-,i,-,r,-,-,-,o,-
toch1258,-,k,-,-,-,-,i,-,r,-,-,-,o,-
kana1290,-,k,-,-,-,-,i,-,r,-,-,-,o,-
iyob1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
tott1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
miee1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
kaga1258,-,k,-,-,-,-,i,-,-,-,-,-,-,-
toku1245,-,k,-,-,-,-,i,-,r,-,-,-,o,-
kyot1238,-,k,-,-,-,-,i,-,r,-,-,-,o,-
osak1237,-,k,-,-,-,-,i,-,-,-,-,-,-,-
waka1279,-,k,-,-,-,-,i,-,r,-,-,-,o,-
shig1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
kobe1244,-,k,-,-,-,-,i,-,-,-,-,-,-,-
okay1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
yama1261,-,k,-,-,-,-,i,-,-,-,-,-,-,-
fuku1241,u,k,-,-,-,-,-,-,-,-,-,-,o,N
kana1289,-,k,-,-,-,-,i,-,r,-,-,-,o,-
naga1408,-,k,-,-,-,-,i,-,r,-,-,-,o,-
hiro1237,-,k,-,-,-,-,i,-,-,-,-,-,-,-
ibar1242,-,k,-,-,-,-,i,-,r,-,-,-,o,-
chib1248,-,k,-,-,-,-,i,-,r,-,-,-,o,-
hata1244,-,k,-,-,-,-,i,-,-,-,-,-,-,-
toya1237,o,k,-,o,N,-,i,-,r,-,-,-,o,-
niig1237,-,k,-,-,-,-,i,e,r,-,-,-,o,-
fuku1243,-,k,-,y,-,-,u,-,r,-,-,-,o,-
send1240,-,k,-,-,-,-,i,-,r,-,-,-,o,-
yama1262,u,k,-,-,-,-,-,-,-,-,-,-,o,N
akit1240,-,k,-,-,-,-,i,-,r,-,-,-,o,-
tsug1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
kese1237,u,k,-,o,N,-,e,-,r,-,-,-,o,-
izum1237,-,k,-,-,-,-,i,-,r,-,-,-,o,-
hach1239,-,k,-,-,-,-,i,-,r,-,-,-,o,-
saga1265,-,k,-,-,-,-,i,-,N,n,a,k,a,-
nort2935,-,k,-,i,n,a,i,-,r,-,-,-,o,-
oldj1239,-,k,-,-,-,-,i,-,-,-,-,-,-,-
