language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ishi1240,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
take1256,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
hate1238,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
naze1238,-,-,b,u,-,-,N,-,-,-,-,n,-,u,m,u,N
okin1244,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
yona1241,-,-,m,a,m,u,n,-,-,-,-,-,-,i,-,-,-
miya1260,-,-,m,a,-,-,N,-,-,-,-,t,-,i,-,-,-
irab1238,-,-,m,a,-,-,N,-,-,-,-,t,-,i,-,-,-
tara1319,-,-,m,a,-,-,N,-,-,-,-,t,-,i,-,-,-
ikem1235,-,-,m,a,-,-,N,-,-,-,-,t,-,i,-,-,-
chik1251,-,-,h,o,-,-,N,n,a,k,o,t,-,o,-,-,-
kuma1281,m,a,k,o,-,-,-,-,-,-,-,t,s,u,-,-,-
naga1405,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
miya1258,m,a,k,o,-,-,-,-,-,-,-,t,S,i,-,-,-
oita1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
toky1238,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
yama1263,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
hokk1243,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
gifu1238,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
gifu1238,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
shiz1237,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
gunm1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
chic1269,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
toch1258,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
kana1290,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
iyob1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
tott1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
miee1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
kaga1258,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
toku1245,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
kyot1238,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
osak1237,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
waka1279,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
shig1237,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
kobe1244,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
okay1237,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
yama1261,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
fuku1241,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
kana1289,-,-,h,o,-,-,N,-,-,-,-,m,-,a,-,-,-
naga1408,-,-,b,u,-,-,n,-,-,-,-,t,-,o,-,-,-
hiro1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
ibar1242,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
chib1248,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
hata1244,m,a,k,o,-,-,-,-,-,-,-,t,-,o,-,-,-
toya1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
niig1237,-,-,h,o,-,-,N,-,-,-,-,n,-,o,k,i,-
fuku1243,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
send1240,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
yama1262,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
akit1240,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
tsug1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
kese1237,-,-,h,o,-,-,N,-,-,-,-,t,-,o,-,-,-
izum1237,-,-,h,o,-,-,N,n,o,k,o,t,-,o,-,-,-
hach1239,-,-,h,o,-,-,N,-,-,-,-,t,-,u,-,-,-
saga1265,-,-,h,o,-,-,N,n,a,k,o,t,-,o,-,-,-
nort2935,m,a,k,o,-,-,7,-,-,-,-,-,-,-,-,-,-
oldj1239,-,-,m,a,-,-,-,-,-,-,-,s,-,a,S,i,-
