language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,N
take1256,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,N
hate1238,-,-,n,u,-,s,i,3,m,-,-,-,-,-,u,N
naze1238,-,-,n,u,-,s,-,u,m,-,-,-,-,y,u,N
okin1244,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,N
yona1241,-,-,n,u,t,S,-,i,m,-,-,-,-,-,u,N
miya1260,-,-,n,u,-,s,i,3,m,-,-,-,-,-,-,-
irab1238,-,-,n,i,-,s,i,3,m,-,-,-,-,-,-,-
tara1319,-,-,n,u,-,s,i,3,m,-,-,-,-,-,u,-
ikem1235,-,-,n,u,-,s,i,3,N,-,-,-,-,-,-,-
chik1251,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
kuma1281,o,7,t,o,-,r,-,u,-,-,-,-,-,-,-,-
naga1405,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
miya1258,o,7,t,o,-,r,-,u,-,-,-,-,-,-,-,-
oita1237,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
toky1238,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
yama1263,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
hokk1243,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
gifu1238,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
gifu1238,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
shiz1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
gunm1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
chic1269,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
toch1258,-,-,n,u,-,s,-,u,7,t,o,s,u,r,u,-
kana1290,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
iyob1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
tott1237,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
miee1237,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
kaga1258,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
toku1245,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
kyot1238,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
osak1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
waka1279,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
shig1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
kobe1244,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
okay1237,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
yama1261,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
fuku1241,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
kana1289,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
naga1408,-,-,n,o,-,s,-,u,m,-,-,-,-,-,u,-
hiro1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
ibar1242,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
chib1248,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
hata1244,-,-,t,o,-,r,-,u,-,-,-,-,-,-,-,-
toya1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
niig1237,-,-,n,o,-,s,-,u,m,-,-,-,-,-,u,-
fuku1243,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
send1240,-,-,n,u,-,s,-,u,m,-,-,-,-,-,i,-
yama1262,-,-,n,u,-,S,-,i,m,-,-,-,-,-,u,-
akit1240,-,-,n,u,-,S,-,i,m,-,-,-,-,-,u,-
tsug1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
kese1237,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
izum1237,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-
hach1239,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
saga1265,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
nort2935,-,-,-,o,7,t,-,o,7,-,-,-,-,-,-,-
oldj1239,-,-,n,u,-,s,-,u,m,-,-,-,-,-,u,-
