language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,-,-,-,-,u,-,-,-,-,i,-,-,-
take1256,-,-,-,-,-,-,u,-,-,-,-,i,-,-,-
hate1238,7,-,-,-,-,-,u,-,-,-,-,i,-,-,-
naze1238,7,-,-,-,-,-,u,-,-,-,-,i,-,-,3
okin1244,7,-,-,-,-,-,u,-,-,-,-,i,-,-,-
yona1241,7,-,-,-,-,-,i,y,a,b,-,i,-,-,-
miya1260,-,-,-,-,-,-,w,-,a,b,-,i,-,-,-
irab1238,-,-,-,-,-,-,w,-,a,b,-,i,-,-,-
tara1319,w,a,-,-,-,b,u,-,-,-,-,-,-,-,-
ikem1235,-,-,-,-,-,-,a,-,-,b,-,i,-,-,-
chik1251,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kuma1281,-,-,-,-,-,-,u,-,-,y,-,e,-,-,-
naga1405,-,-,-,-,-,-,u,-,-,y,-,e,-,-,-
miya1258,-,-,-,-,-,-,u,-,-,y,-,e,-,-,-
oita1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
toky1238,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
yama1263,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
hokk1243,-,-,-,-,-,-,u,-,-,y,-,e,-,-,-
gifu1238,-,-,-,-,-,-,i,-,-,-,-,e,-,-,-
gifu1238,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
shiz1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
gunm1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
chic1269,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
toch1258,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kana1290,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
iyob1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
tott1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
miee1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kaga1258,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
toku1245,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kyot1238,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
osak1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
waka1279,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
shig1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kobe1244,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
okay1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
yama1261,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
fuku1241,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kana1289,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
naga1408,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
hiro1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
ibar1242,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
chib1248,-,-,-,-,-,-,w,-,a,7,k,a,-,-,-
hata1244,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
toya1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
niig1237,t,e,N,y,d,Z,o,-,-,-,-,-,-,-,-
fuku1243,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
send1240,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
yama1262,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
akit1240,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
tsug1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
kese1237,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
izum1237,-,-,-,-,-,-,o,-,-,-,-,e,-,-,-
hach1239,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
saga1265,-,-,-,-,-,-,u,-,-,-,-,e,N,h,o
nort2935,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-
oldj1239,-,-,-,-,-,-,u,-,-,h,-,e,-,-,-
