language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ishi1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,t,-,u,r,i,3
take1256,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,t,-,u,r,u,-
hate1238,-,-,-,-,-,-,-,-,-,-,p,u,t,S,i,-,-,-,r,i,-
naze1238,-,-,-,-,-,-,-,-,-,-,S,-,-,-,i,k,y,a,r,a,-
okin1244,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,r,i,-
yona1241,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,t,-,-,-,i,-
ikem1235,-,N,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,-,i,-
chik1251,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
kuma1281,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
naga1405,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
miya1258,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
oita1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
toky1238,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
yama1263,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
hokk1243,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
gifu1238,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
gifu1238,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
shiz1237,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
gunm1237,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
chic1269,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
toch1258,-,-,-,-,-,o,-,-,-,-,S,-,-,-,i,k,-,a,r,i,-
kana1290,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
iyob1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
tott1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
miee1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
kaga1258,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
toku1245,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
kyot1238,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
osak1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
waka1279,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
shig1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
kobe1244,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
okay1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
yama1261,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
fuku1241,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
kana1289,-,i,n,-,-,a,-,d,z,u,m,-,-,-,-,-,-,a,-,-,-
naga1408,-,e,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
hiro1237,S,i,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,r,i,-
ibar1242,-,e,n,d,z,u,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-
chib1248,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
hata1244,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
toya1237,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
niig1237,-,e,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
fuku1243,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
send1240,-,e,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
yama1262,-,e,n,-,-,a,N,-,-,-,b,-,-,-,i,k,-,a,r,i,-
akit1240,-,e,n,-,-,a,N,d,-,-,Z,-,-,-,i,m,-,a,-,-,-
tsug1237,-,e,n,-,-,a,N,d,-,-,z,-,-,-,u,m,-,a,-,-,-
kese1237,-,e,n,-,-,a,N,-,-,-,b,-,-,-,i,k,-,a,r,i,-
izum1237,-,e,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,-,-,-
hach1239,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
saga1265,-,i,n,-,-,a,-,-,-,-,b,-,-,-,-,k,-,a,-,i,-
nort2935,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,-,i,-
oldj1239,-,i,n,-,-,a,-,-,-,-,b,-,-,-,i,k,-,a,r,i,-
