language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
ishi1240,-,-,g,u,-,m,-,a,-,s,-,a,-,-,-,-,-,-,N,-
take1256,-,-,g,u,-,m,-,-,-,-,-,a,-,-,-,-,-,-,N,-
hate1238,7,i,S,-,-,-,-,-,-,s,-,a,g,a,h,a,-,-,n,-
naze1238,t,-,s,i,-,-,-,-,-,-,-,3,-,-,b,i,m,u,N,-
okin1244,b,-,-,u,-,-,-,-,-,S,-,e,-,-,-,-,-,-,N,-
yona1241,-,-,g,u,-,m,-,a,-,t,-,a,-,-,t,-,-,-,i,-
miya1260,-,-,-,i,-,m,-,i,-,k,-,a,-,-,-,-,-,-,i,3
irab1238,-,-,-,i,-,m,-,i,-,k,-,a,-,-,-,-,-,-,-,l
tara1319,-,-,-,i,-,m,-,i,-,S,s,a,-,-,-,-,-,-,l,-
ikem1235,-,-,-,i,-,m,-,i,-,k,-,a,-,-,-,-,-,-,i,-
chik1251,k,-,-,o,-,m,-,-,-,-,-,a,-,-,k,-,-,-,a,-
kuma1281,k,-,-,o,-,m,-,-,-,-,-,a,-,N,k,-,-,-,a,-
naga1405,t,-,S,i,-,s,-,-,-,-,-,a,-,-,k,-,-,-,a,-
miya1258,k,-,-,o,N,m,-,-,-,-,-,-,-,-,-,-,-,-,e,-
oita1237,k,-,-,o,N,m,-,-,-,-,-,-,-,-,-,-,-,-,e,-
toky1238,t,-,S,i,-,-,-,-,-,s,-,a,-,-,-,-,-,-,i,-
yama1263,t,-,S,i,-,-,-,-,-,s,-,a,-,-,-,-,-,-,i,-
hokk1243,t,-,S,i,-,-,-,-,-,s,-,a,-,-,-,-,-,-,i,-
gifu1238,t,-,S,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-
gifu1238,t,-,S,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,E,-
shiz1237,k,o,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,i,-
gunm1237,t,-,S,i,-,7,-,-,t,S,-,a,-,-,-,-,-,-,i,-
chic1269,t,-,S,i,-,7,-,-,t,S,-,-,-,-,-,-,-,-,e,-
toch1258,t,-,S,i,-,-,-,-,-,s,-,a,-,-,-,-,-,-,i,-
kana1290,t,-,S,i,-,7,-,-,t,S,-,-,-,-,-,-,-,-,e,-
iyob1237,k,-,-,o,-,m,-,-,-,-,-,a,-,-,-,-,-,-,i,-
tott1237,k,-,-,o,-,m,-,-,-,-,-,a,-,-,-,-,-,-,i,-
miee1237,t,-,S,i,-,7,-,-,-,s,-,a,-,-,-,-,-,-,i,-
kaga1258,k,-,-,o,N,m,-,-,-,-,-,a,-,-,-,-,-,-,i,-
toku1245,k,-,-,o,-,m,-,-,-,-,-,a,-,-,-,-,-,-,i,-
kyot1238,t,-,S,i,-,7,-,-,t,S,-,a,-,-,-,-,-,-,i,-
osak1237,t,-,S,i,-,7,-,-,t,S,-,a,-,-,-,-,-,-,i,-
waka1279,t,-,S,i,-,7,-,-,-,s,-,a,-,-,-,-,-,-,i,-
shig1237,t,-,S,i,-,7,-,-,-,s,-,a,-,-,-,-,-,-,i,-
kobe1244,k,-,-,o,-,m,-,-,-,-,-,a,-,-,-,-,-,-,i,-
okay1237,k,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,E,-
yama1261,k,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,E,-
fuku1241,t,-,S,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,i,-
kana1289,t,-,S,i,-,7,-,-,t,S,-,a,-,-,-,-,-,-,i,-
naga1408,t,-,S,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-
hiro1237,k,-,-,o,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ibar1242,t,-,S,i,-,7,-,-,-,k,-,o,-,-,-,-,-,-,e,-
chib1248,t,-,S,i,-,-,-,-,-,s,-,E,-,-,-,-,-,-,-,-
hata1244,k,-,-,o,N,m,-,-,-,-,-,a,-,-,-,-,-,-,i,-
toya1237,t,-,S,i,-,N,-,-,-,k,-,o,-,-,-,-,-,-,i,-
niig1237,t,-,S,i,-,7,-,-,t,S,-,-,-,-,-,-,-,-,e,-
fuku1243,t,-,S,i,-,7,-,-,t,S,-,E,-,-,-,-,-,-,-,-
send1240,t,-,s,a,-,7,-,-,k,o,-,-,-,-,-,-,-,-,e,-
yama1262,t,-,S,i,-,7,-,-,t,S,-,-,-,-,-,-,-,-,a,-
akit1240,t,-,S,i,-,7,-,-,t,S,-,-,-,-,-,-,-,-,E,-
tsug1237,t,-,s,u,-,7,-,-,t,S,-,e,-,-,-,-,-,-,a,-
kese1237,-,-,p,E,-,7,-,-,k,-,-,-,-,-,-,-,-,-,o,-
izum1237,h,-,-,o,-,-,-,-,-,S,-,-,-,-,-,-,-,-,e,-
hach1239,n,-,-,e,-,7,k,o,k,y,-,a,-,-,-,-,-,-,-,-
saga1265,k,-,-,o,-,m,-,-,-,-,-,a,-,-,k,-,-,-,a,-
nort2935,k,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,e,-
oldj1239,t,i,S,i,-,-,-,-,-,s,-,a,-,-,S,-,-,-,i,-
