language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,-,-,s,a,N,-,m,i,N,s,i,3,-
take1256,-,-,-,-,y,u,-,-,m,-,-,-,-,u,N
hate1238,-,-,-,-,y,u,-,-,m,-,-,-,-,u,N
naze1238,-,-,-,-,y,u,-,-,m,y,-,-,-,u,N
okin1244,-,-,-,-,y,u,-,-,m,-,-,-,-,u,N
yona1241,-,-,-,-,d,u,-,-,m,-,-,-,-,i,-
miya1260,-,-,-,-,y,u,-,-,m,-,-,-,-,-,-
irab1238,-,-,-,-,y,u,-,-,m,-,-,-,-,-,-
tara1319,-,-,-,-,y,u,-,-,m,-,-,-,-,-,-
ikem1235,-,-,-,-,y,u,-,-,m,-,-,-,-,-,-
chik1251,k,a,N,-,n,-,-,e,r,-,-,-,-,u,-
kuma1281,k,a,N,d,Z,-,-,u,r,-,-,-,-,u,-
naga1405,k,a,d,-,z,o,y,u,r,-,-,-,-,u,-
miya1258,k,a,d,-,z,o,y,u,r,-,-,-,-,u,-
oita1237,k,a,d,-,z,o,y,u,r,-,-,-,-,u,-
toky1238,k,a,d,-,z,o,-,e,r,-,-,-,-,u,-
yama1263,k,a,d,-,z,o,-,e,r,-,-,-,-,u,-
hokk1243,k,a,d,-,z,o,-,e,r,-,-,-,-,u,-
gifu1238,k,a,N,-,y,o,s,e,r,-,-,-,-,u,-
gifu1238,k,a,N,-,y,o,s,e,r,-,-,-,-,u,-
shiz1237,k,a,N,-,y,o,S,i,r,-,-,-,-,u,-
gunm1237,k,a,N,-,y,o,s,u,r,-,-,-,-,u,-
chic1269,k,a,N,-,y,o,s,u,r,-,-,-,-,u,-
toch1258,k,a,d,-,z,o,-,e,r,-,-,-,-,u,-
kana1290,k,a,N,-,y,o,s,u,r,-,-,-,-,u,-
iyob1237,k,a,d,-,z,u,-,e,r,-,-,-,-,u,-
tott1237,k,a,d,-,z,u,r,e,r,-,-,-,-,u,-
miee1237,k,a,d,-,z,o,-,e,r,-,-,-,-,u,-
kaga1258,-,-,-,-,y,o,-,-,m,-,-,-,-,u,-
toku1245,-,-,-,-,y,o,-,-,m,-,-,-,-,u,-
kyot1238,-,-,-,-,y,o,-,-,m,-,-,-,-,u,-
osak1237,k,a,d,-,z,u,y,o,m,-,-,-,-,u,-
waka1279,-,-,-,-,y,o,-,-,m,-,-,-,-,u,-
shig1237,k,a,d,-,z,o,-,e,r,-,-,-,-,u,-
kobe1244,-,-,-,-,y,o,-,-,m,-,-,-,-,u,-
okay1237,k,a,d,-,z,u,-,e,r,-,-,-,-,u,-
yama1261,k,a,d,-,z,-,-,e,r,-,-,-,-,u,-
fuku1241,k,a,N,-,y,e,-,-,r,-,-,-,-,u,-
kana1289,-,-,-,-,y,o,-,-,-,-,-,-,-,N,-
naga1408,k,a,N,-,y,o,S,i,r,-,-,-,-,u,-
hiro1237,k,a,d,-,z,u,-,e,r,-,-,-,-,u,-
ibar1242,k,a,N,-,y,o,s,u,r,-,-,-,-,u,-
chib1248,k,a,N,-,y,o,-,-,-,-,-,-,-,-,-
hata1244,k,a,d,-,z,u,-,e,r,-,-,-,-,u,-
toya1237,k,a,N,-,y,o,s,u,r,-,-,-,-,u,-
niig1237,k,a,N,-,y,o,-,-,-,-,-,-,-,-,-
fuku1243,k,a,N,-,y,o,S,i,r,-,-,-,-,u,-
send1240,k,a,N,d,z,o,-,e,r,-,-,-,-,u,-
yama1262,k,a,N,-,y,-,-,e,r,-,-,-,-,u,-
akit1240,k,a,N,-,y,-,-,e,r,-,-,-,-,u,-
tsug1237,k,a,N,d,Z,o,-,e,r,-,-,-,-,u,-
kese1237,k,a,N,-,y,-,-,e,r,-,-,-,-,u,-
izum1237,k,a,-,-,y,-,-,e,-,-,-,-,-,-,-
hach1239,k,a,N,-,y,o,-,-,s,-,-,-,-,u,-
saga1265,k,a,d,-,z,o,y,u,r,-,-,-,-,u,-
nort2935,k,a,N,d,z,-,-,-,-,-,-,-,-,u,7
oldj1239,k,a,d,-,z,o,-,-,b,-,-,-,-,u,-
