language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,-,s,-,-,-,u,-,-,-,-,N,-,-
take1256,-,s,-,-,-,u,-,-,-,-,N,-,-
hate1238,7,s,-,-,-,u,-,-,-,-,N,-,-
naze1238,-,s,i,3,y,u,-,-,-,-,N,-,-
okin1244,-,s,-,-,-,u,p,u,y,u,N,-,-
miya1260,-,y,-,-,-,u,b,-,-,-,z,i,3
irab1238,-,y,-,u,v,u,-,-,-,-,-,-,-
tara1319,-,y,-,-,-,u,b,-,-,-,z,i,3
ikem1235,-,y,-,u,v,u,-,-,-,-,-,-,-
chik1251,-,s,-,-,-,u,-,-,-,-,-,-,-
kuma1281,-,s,-,-,-,u,-,-,-,-,-,-,-
naga1405,-,s,-,-,-,u,-,-,-,-,-,-,-
miya1258,-,s,-,-,-,u,-,-,-,-,-,-,-
oita1237,-,s,-,-,-,u,-,-,-,-,-,-,-
toky1238,-,s,-,-,-,u,-,-,-,-,-,-,-
yama1263,-,s,-,-,-,u,-,-,-,-,-,-,-
hokk1243,-,s,-,-,-,u,-,-,-,-,-,-,-
gifu1238,-,s,-,-,-,u,-,-,-,-,-,-,-
gifu1238,-,s,-,-,-,u,-,-,-,-,-,-,-
shiz1237,-,s,-,-,-,u,-,-,-,-,-,-,-
gunm1237,-,s,-,-,-,u,-,-,-,-,-,-,-
chic1269,-,s,-,-,-,u,-,-,-,-,-,-,-
toch1258,-,s,-,-,-,u,-,-,-,-,-,-,-
kana1290,-,s,-,-,-,u,-,-,-,-,-,-,-
iyob1237,-,s,-,-,-,u,-,-,-,-,-,-,-
tott1237,-,s,-,-,-,u,-,-,-,-,-,-,-
miee1237,-,s,-,-,-,u,-,-,-,-,-,-,-
kaga1258,-,s,-,-,-,u,-,-,-,-,-,-,-
toku1245,-,s,-,-,-,u,-,-,-,-,-,-,-
kyot1238,-,s,-,-,-,u,-,-,-,-,-,-,-
osak1237,-,s,-,-,-,u,-,-,-,-,-,-,-
waka1279,-,s,-,-,-,u,-,-,-,-,-,-,-
shig1237,-,s,-,-,-,u,-,-,-,-,-,-,-
kobe1244,-,s,-,-,-,u,-,-,-,-,-,-,-
okay1237,-,s,-,-,-,u,-,-,-,-,-,-,-
yama1261,-,s,-,-,-,u,-,-,-,-,-,-,-
fuku1241,-,s,-,-,-,u,-,-,-,-,-,-,-
kana1289,-,s,-,-,-,u,-,-,-,-,-,-,-
naga1408,-,s,-,-,-,u,-,-,-,-,-,-,-
hiro1237,-,s,-,-,-,u,-,-,-,-,-,-,-
ibar1242,-,s,-,-,-,u,-,-,-,-,-,-,-
chib1248,-,s,-,-,-,u,-,-,-,-,-,-,-
hata1244,-,s,-,-,-,u,-,-,-,-,-,-,-
toya1237,-,s,-,-,-,u,-,-,-,-,-,-,-
niig1237,-,s,-,-,-,u,-,-,-,-,-,-,-
fuku1243,-,s,-,-,-,u,-,-,-,-,-,-,-
send1240,-,s,-,-,-,u,-,-,-,-,-,-,-
yama1262,-,s,-,-,-,u,-,-,-,-,-,-,-
akit1240,-,S,-,-,-,i,-,-,-,-,-,-,-
tsug1237,-,s,-,u,r,u,-,-,-,-,-,-,-
kese1237,-,s,-,-,-,u,-,-,-,-,-,-,-
izum1237,-,S,-,-,-,i,-,-,-,-,-,-,-
hach1239,-,s,-,-,-,u,-,-,-,-,-,-,-
saga1265,-,s,-,-,-,u,-,-,-,-,-,-,-
nort2935,-,s,-,-,-,u,-,-,-,-,-,-,-
oldj1239,-,s,-,u,h,u,-,-,-,-,-,-,-
