language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ishi1240,-,-,b,-,-,u,r,-,u,-,s,-,-,a,N,-,-
take1256,7,-,f,-,-,u,m,-,u,-,-,-,-,N,-,-,-
naze1238,-,-,b,-,-,u,r,-,u,-,S,-,-,a,N,-,-
okin1244,-,-,b,-,-,u,r,-,u,-,S,-,-,e,N,-,-
yona1241,-,-,b,-,-,u,r,-,u,-,m,u,n,u,-,-,-
miya1260,-,-,b,-,-,u,-,-,i,3,k,a,-,i,3,-,-
irab1238,-,-,y,-,-,a,r,-,i,-,k,a,-,-,l,-,-
tara1319,g,a,b,a,S,a,l,-,-,-,-,-,-,-,-,-,-
ikem1235,-,-,y,-,-,a,r,-,i,-,k,a,-,i,-,-,-
chik1251,-,-,b,-,-,u,r,-,u,-,k,-,-,a,-,-,-
kuma1281,-,-,b,-,-,u,r,-,u,-,k,-,-,a,-,-,-
naga1405,-,-,b,-,-,u,r,-,u,-,k,-,-,a,-,-,-
miya1258,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
oita1237,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
toky1238,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
yama1263,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
hokk1243,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
gifu1238,-,-,b,-,-,u,r,y,u,-,-,-,-,-,-,-,-
gifu1238,-,-,b,-,-,u,r,y,u,-,-,-,-,-,-,-,-
shiz1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
gunm1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
chic1269,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
toch1258,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
kana1290,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
iyob1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
tott1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
miee1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
kaga1258,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
toku1245,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
kyot1238,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
osak1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
waka1279,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
shig1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
kobe1244,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
okay1237,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
yama1261,-,-,b,-,-,u,r,-,w,-,-,-,-,i,-,-,-
fuku1241,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
kana1289,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
naga1408,-,-,b,-,-,u,r,-,u,-,S,-,-,i,-,-,-
hiro1237,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
ibar1242,-,-,b,-,-,u,r,-,u,-,-,-,-,e,-,-,-
chib1248,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
hata1244,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
toya1237,-,-,b,-,-,u,r,-,u,-,S,-,-,i,-,-,-
niig1237,-,-,b,-,-,u,r,-,-,-,-,-,-,e,-,-,-
fuku1243,-,-,b,-,-,u,r,-,u,-,-,-,-,i,-,-,-
send1240,-,-,b,-,-,u,r,-,u,-,-,-,-,e,-,-,-
yama1262,-,-,b,-,-,u,r,-,u,-,-,-,-,e,-,-,-
akit1240,-,-,b,-,-,u,r,-,u,-,S,-,-,i,-,-,-
tsug1237,-,-,b,-,-,u,r,-,u,-,s,-,-,u,-,-,-
kese1237,-,-,b,-,-,u,r,-,u,-,-,-,-,-,-,-,-
izum1237,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
hach1239,-,-,b,-,-,u,r,-,u,-,S,-,-,i,k,y,a
saga1265,-,-,b,-,-,u,7,k,a,-,-,-,-,-,-,-,-
nort2935,-,-,b,-,-,u,r,-,-,-,-,-,-,i,-,-,-
oldj1239,-,-,b,-,-,u,r,-,u,-,S,-,-,i,-,-,-
