language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ishi1240,m,a,t,s,i,3,y,a,m,a,-,-
take1256,-,-,-,-,-,-,y,a,m,a,-,-
hate1238,-,-,-,-,-,-,y,a,m,a,-,-
naze1238,-,-,-,-,-,-,y,a,m,a,-,-
okin1244,-,-,-,-,-,-,y,a,m,a,-,-
yona1241,-,-,-,-,-,-,y,a,m,a,-,-
miya1260,-,-,-,-,-,-,y,a,m,a,-,-
irab1238,-,-,-,-,-,-,y,a,m,a,-,-
tara1319,-,-,-,-,-,-,y,a,m,a,-,-
ikem1235,-,-,-,-,-,-,y,a,m,a,-,-
chik1251,-,-,-,-,-,-,y,a,m,a,-,-
kuma1281,-,-,-,-,-,-,y,a,m,a,-,-
naga1405,-,-,-,-,-,-,h,a,y,a,S,i
miya1258,-,-,-,-,-,-,y,a,m,a,-,-
oita1237,-,-,-,-,-,-,y,a,m,a,-,-
toky1238,-,-,-,-,-,-,h,a,y,a,S,i
yama1263,-,-,-,-,-,-,h,a,y,a,S,i
hokk1243,-,-,-,-,-,-,h,a,y,a,S,i
gifu1238,-,-,-,-,-,-,h,a,y,a,S,i
gifu1238,-,-,-,-,-,-,h,a,y,a,S,i
shiz1237,-,-,-,-,-,-,h,a,y,a,S,i
gunm1237,-,-,-,-,-,-,h,a,y,a,S,i
chic1269,-,-,-,-,-,-,h,a,y,a,S,i
toch1258,-,-,-,-,-,-,h,a,y,a,S,i
kana1290,-,-,-,-,-,-,h,a,y,a,S,i
iyob1237,-,-,-,-,-,-,h,a,y,a,S,i
tott1237,-,-,-,-,-,-,h,a,y,a,S,i
miee1237,-,-,-,-,-,-,h,a,y,a,S,i
kaga1258,-,-,-,-,-,-,h,a,y,a,S,i
toku1245,-,-,-,-,-,-,h,a,y,a,S,i
kyot1238,-,-,-,-,-,-,h,a,y,a,S,i
osak1237,-,-,-,-,-,-,h,a,y,a,S,i
waka1279,-,-,-,-,-,-,h,a,y,a,S,i
shig1237,-,-,-,-,-,-,h,a,y,a,S,i
kobe1244,-,-,-,-,-,-,h,a,y,a,S,i
okay1237,-,-,-,-,-,-,h,a,y,a,S,i
yama1261,-,-,-,-,-,-,h,a,y,a,S,i
fuku1241,-,-,-,-,-,-,h,a,y,a,S,i
kana1289,-,-,-,-,-,-,h,a,y,a,S,i
naga1408,-,-,-,-,-,-,h,a,y,a,S,i
ibar1242,-,-,-,-,-,-,y,a,m,a,-,-
chib1248,-,-,-,-,-,-,y,a,m,a,-,-
hata1244,-,-,-,-,-,-,h,a,y,a,S,i
toya1237,-,-,-,-,-,-,h,a,y,a,S,i
niig1237,-,-,-,-,-,-,h,a,y,a,S,i
fuku1243,-,-,-,-,-,-,h,a,y,a,S,i
send1240,-,-,-,-,-,-,h,a,y,a,s,u
yama1262,-,-,-,-,-,-,h,a,y,a,S,i
akit1240,-,-,-,-,-,-,h,a,y,a,S,i
tsug1237,-,-,-,-,-,-,y,a,m,a,-,-
kese1237,-,-,-,-,-,-,h,a,y,a,s,u
izum1237,-,-,-,-,-,-,h,a,y,a,S,i
saga1265,-,-,-,-,-,-,h,a,y,a,S,i
nort2935,-,-,-,-,-,-,y,a,m,a,-,-
oldj1239,-,-,-,-,-,-,h,a,y,a,S,i
