language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,-,-,-,-,d,-,z,-,-,-,-,-,-,u,-,-
take1256,-,-,-,-,d,-,z,-,-,-,-,-,-,u,-,-
hate1238,-,-,-,-,b,u,s,-,-,u,-,-,p,u,-,-
naze1238,-,-,-,-,d,-,Z,-,-,u,-,-,b,u,-,-
okin1244,-,-,-,-,d,-,Z,-,-,-,-,-,-,u,-,-
yona1241,-,-,-,-,d,-,-,-,-,u,N,-,p,a,n,i
miya1260,-,-,-,-,d,-,z,-,-,-,-,-,-,u,-,-
irab1238,-,-,-,-,d,-,z,-,-,-,-,-,-,u,-,-
tara1319,-,-,-,-,d,-,Z,-,-,-,-,-,-,u,-,-
ikem1235,-,-,-,-,d,-,Z,-,-,-,-,-,-,u,-,-
chik1251,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
kuma1281,-,-,-,-,-,-,S,-,-,i,r,i,b,o,-,-
naga1405,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
miya1258,-,-,-,-,-,-,S,i,r,i,7,-,p,o,-,-
oita1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
toky1238,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
yama1263,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
hokk1243,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
gifu1238,-,-,-,-,-,-,-,-,-,o,N,-,b,o,-,-
gifu1238,-,-,-,-,-,-,-,-,-,o,7,-,p,o,-,-
shiz1237,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
gunm1237,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
chic1269,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
toch1258,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
kana1290,-,-,-,-,-,-,-,-,-,o,7,-,p,o,-,-
iyob1237,o,-,b,a,t,-,S,-,-,i,-,-,-,-,-,-
tott1237,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
kaga1258,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
toku1245,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
kyot1238,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
osak1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
waka1279,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
shig1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
kobe1244,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
okay1237,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
yama1261,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
fuku1241,-,-,-,-,-,-,S,i,r,i,7,-,p,o,-,-
kana1289,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
naga1408,-,-,-,-,-,-,-,-,-,o,7,-,p,o,-,-
hiro1237,o,N,b,a,t,-,S,-,-,i,-,-,-,-,-,-
ibar1242,-,-,-,-,-,-,S,i,r,i,7,-,p,o,-,-
chib1248,-,-,-,-,-,-,-,-,-,o,7,-,p,o,-,-
hata1244,o,-,-,-,-,-,b,-,-,a,7,-,t,a,-,-
toya1237,-,-,-,-,-,-,S,i,r,i,7,-,p,o,-,-
niig1237,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
fuku1243,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
send1240,-,-,-,-,-,-,s,-,-,u,7,-,p,o,-,-
yama1262,-,-,-,-,-,-,-,-,-,o,7,-,p,a,-,-
akit1240,-,-,-,-,-,-,S,-,-,i,7,-,p,o,-,-
tsug1237,-,-,-,-,-,-,-,-,-,o,7,-,p,a,-,-
kese1237,-,-,-,-,-,-,-,-,-,o,7,-,p,a,-,-
izum1237,-,-,-,-,-,-,S,-,-,i,-,-,b,o,-,-
hach1239,-,-,-,-,-,-,-,-,-,o,7,-,p,o,-,-
saga1265,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
nort2935,-,-,-,-,-,-,S,-,-,i,-,-,b,o,-,-
oldj1239,-,-,-,-,-,-,-,-,-,-,-,-,w,o,-,-
